Frequency,Attenuation,! FILETYPE CSV,
79519.5195195195,-78.6716856012519,,
80490.4904904905,-78.6893472340812,,
81461.4614614615,-78.6980157377894,,
82432.4324324325,-79.3553255039904,,
83403.4034034034,-79.7103614366611,,
84374.3743743744,-80.1827355572627,,
85345.3453453454,-80.3486282514881,,
86316.3163163163,-80.3431724047221,,
87287.2872872873,-79.9515032603398,,
88258.2582582583,-80.0119039829713,,
89229.2292292293,-79.7968568454796,,
90200.2002002002,-79.4089234072582,,
91171.1711711712,-80.1116268270745,,
92142.1421421422,-80.2062551756079,,
93113.1131131131,-80.3752950649906,,
94084.0840840841,-80.8335112310324,,
95055.0550550551,-81.0260018925662,,
96026.0260260261,-80.8879588332934,,
96996.996996997,-80.5355171123602,,
97967.967967968,-80.863674635014,,
98938.938938939,-80.9341396557077,,
99909.9099099099,-81.0269758915838,,
100880.880880881,-81.1688951173894,,
101851.851851852,-81.6316654308283,,
102822.822822823,-82.2675377833916,,
103793.793793794,-82.7027867107513,,
104764.764764765,-82.895830349782,,
105735.735735736,-82.7756228777144,,
106706.706706707,-82.7338039912691,,
107677.677677678,-82.9622636200504,,
108648.648648649,-83.4320750551161,,
109619.61961962,-83.4372356870162,,
110590.590590591,-84.1996794500372,,
111561.561561562,-84.8456701037912,,
112532.532532533,-84.7966171137434,,
113503.503503504,-84.5515858045547,,
114474.474474475,-84.5977881310683,,
115445.445445445,-85.1922244423936,,
116416.416416416,-85.3652544302925,,
117387.387387387,-84.7339869069715,,
118358.358358358,-85.1490471964534,,
119329.329329329,-85.5985439741337,,
120300.3003003,-85.8516084886007,,
121271.271271271,-86.3312669011342,,
122242.242242242,-86.3894716273392,,
123213.213213213,-85.7454560244952,,
124184.184184184,-85.6458815893883,,
125155.155155155,-85.7168916691842,,
126126.126126126,-85.6084191970381,,
127097.097097097,-85.8018676997867,,
128068.068068068,-85.9106479675455,,
129039.039039039,-86.1782336104454,,
130010.01001001,-86.0163514105648,,
130980.980980981,-86.2098446947853,,
131951.951951952,-86.4651001994359,,
132922.922922923,-86.2157876040637,,
133893.893893894,-86.2327080511015,,
134864.864864865,-85.8422222811549,,
135835.835835836,-85.8032709919945,,
136806.806806807,-86.1343989123971,,
137777.777777778,-87.1284405343017,,
138748.748748749,-87.4670455225137,,
139719.71971972,-87.6412913065834,,
140690.690690691,-87.8647583329585,,
141661.661661662,-87.6863175665752,,
142632.632632633,-87.8195691276219,,
143603.603603603,-87.6328386384881,,
144574.574574574,-88.0082024692849,,
145545.545545545,-88.6278687445116,,
146516.516516516,-88.5600806707529,,
147487.487487487,-89.4632066161419,,
148458.458458458,-89.4513299115037,,
149429.429429429,-89.8333621795364,,
150400.4004004,-90.4561058998393,,
151371.371371371,-90.3155938065959,,
152342.342342342,-89.8835702134483,,
153313.313313313,-90.1839700426571,,
154284.284284284,-90.1598928137283,,
155255.255255255,-89.8857660074545,,
156226.226226226,-90.1722585807272,,
157197.197197197,-90.4195182350741,,
158168.168168168,-91.5735958270659,,
159139.139139139,-91.2038386284126,,
160110.11011011,-91.0194425093848,,
161081.081081081,-91.4589518295424,,
162052.052052052,-91.6046221692308,,
163023.023023023,-91.8403921551124,,
163993.993993994,-92.6428154904889,,
164964.964964965,-92.4001156204695,,
165935.935935935,-92.7359453194977,,
166906.906906906,-92.7868296291914,,
167877.877877877,-93.2863807012368,,
168848.848848848,-93.7805655877726,,
169819.819819819,-94.5439559555628,,
170790.79079079,-94.6585785058357,,
171761.761761761,-95.1961986704611,,
172732.732732732,-94.6381150820142,,
173703.703703703,-94.7579426181515,,
174674.674674674,-94.9278594861986,,
175645.645645645,-95.0409128694757,,
176616.616616616,-94.9280513570356,,
177587.587587587,-95.4079756899005,,
178558.558558558,-94.4805906325944,,
179529.529529529,-95.3768850770495,,
180500.5005005,-95.6871669048043,,
181471.471471471,-95.677412751322,,
182442.442442442,-95.4532847126739,,
183413.413413413,-95.0741619978426,,
184384.384384384,-94.5655766361428,,
185355.355355355,-95.2687258074265,,
186326.326326326,-95.5407278404591,,
187297.297297297,-95.4012881785881,,
188268.268268267,-96.1555874762918,,
189239.239239238,-96.1784806191449,,
190210.210210209,-96.310778270618,,
191181.18118118,-97.024564907528,,
192152.152152151,-96.8413451647663,,
193123.123123122,-97.375438812451,,
194094.094094093,-96.5806779112512,,
195065.065065064,-98.0419639242316,,
196036.036036035,-98.2133795220211,,
197007.007007006,-98.582588768508,,
197977.977977977,-99.9096123843912,,
198948.948948948,-100.252156037344,,
199919.919919919,-100.632612367379,,
200890.89089089,-101.332447662205,,
201861.861861861,-102.423917965972,,
202832.832832832,-102.08712285681,,
203803.803803803,-101.697026743265,,
204774.774774774,-101.967417967389,,
205745.745745745,-101.290909146319,,
206716.716716716,-101.262661238625,,
207687.687687687,-101.508409616031,,
208658.658658658,-102.559843835299,,
209629.629629629,-100.877582097794,,
210600.600600599,-101.676067536351,,
211571.57157157,-101.803612863318,,
212542.542542541,-100.90943211067,,
213513.513513512,-100.651500443467,,
214484.484484483,-100.893600867058,,
215455.455455454,-100.319657902271,,
216426.426426425,-99.6368751887697,,
217397.397397396,-99.3931286437677,,
218368.368368367,-99.1547774742129,,
219339.339339338,-99.38556690717,,
220310.310310309,-98.9607711301789,,
221281.28128128,-98.7863002930746,,
222252.252252251,-98.8546438723773,,
223223.223223222,-98.0500785836632,,
224194.194194193,-98.6207652702278,,
225165.165165164,-97.9048399407479,,
226136.136136135,-97.7603369095126,,
227107.107107106,-97.7557870445472,,
228078.078078077,-97.8363878488349,,
229049.049049048,-96.5745229227911,,
230020.020020019,-96.1130489744599,,
230990.99099099,-96.3163714923423,,
231961.961961961,-96.0800821876655,,
232932.932932931,-96.5355192658605,,
233903.903903902,-96.8026905478566,,
234874.874874873,-97.1256218279371,,
235845.845845844,-97.2588977835007,,
236816.816816815,-96.6856951471659,,
237787.787787786,-97.1921576777514,,
238758.758758757,-96.6093751402689,,
239729.729729728,-97.0439947915135,,
240700.700700699,-96.9753507562365,,
241671.67167167,-97.3820825251152,,
242642.642642641,-97.2414775467623,,
243613.613613612,-97.057670233212,,
244584.584584583,-96.9053653817217,,
245555.555555554,-96.4099852894315,,
246526.526526525,-96.645783008289,,
247497.497497496,-97.5301938381487,,
248468.468468467,-96.9367008918865,,
249439.439439438,-97.2255903503441,,
250410.410410409,-97.7467833819148,,
251381.38138138,-98.5038712308881,,
252352.352352351,-97.7935442254235,,
253323.323323322,-98.4169030968701,,
254294.294294293,-98.9845371451472,,
255265.265265264,-99.0652312440681,,
256236.236236234,-98.5277155186668,,
257207.207207205,-98.6922745562775,,
258178.178178176,-98.8151683734146,,
259149.149149147,-99.1283314759522,,
260120.120120118,-99.7515187419617,,
261091.091091089,-100.283708231478,,
262062.06206206,-99.4420523842766,,
263033.033033031,-99.5106375401362,,
264004.004004002,-99.3388929871266,,
264974.974974973,-98.8830602228741,,
265945.945945944,-98.7081687445643,,
266916.916916915,-100.054804010725,,
267887.887887886,-100.170006361432,,
268858.858858857,-99.2668468615482,,
269829.829829828,-99.9614335486135,,
270800.800800799,-99.818815427808,,
271771.77177177,-100.126469009236,,
272742.742742741,-100.521121336595,,
273713.713713712,-101.238622701618,,
274684.684684683,-101.097747348915,,
275655.655655654,-100.811119005892,,
276626.626626625,-101.37131435011,,
277597.597597596,-101.140004351228,,
278568.568568567,-101.042214455952,,
279539.539539538,-101.4088972819,,
280510.510510509,-102.564978638473,,
281481.48148148,-101.614821168758,,
282452.452452451,-101.429372304777,,
283423.423423422,-101.39017045615,,
284394.394394393,-101.338970000293,,
285365.365365364,-101.267241353354,,
286336.336336335,-100.937449251051,,
287307.307307306,-100.859709145548,,
288278.278278277,-100.476810098651,,
289249.249249248,-100.390765724341,,
290220.220220219,-100.584727434835,,
291191.19119119,-100.21551139472,,
292162.162162161,-100.034348104275,,
293133.133133132,-99.454983041757,,
294104.104104103,-99.9403599625213,,
295075.075075074,-98.5492310420443,,
296046.046046045,-98.5142290858134,,
297017.017017016,-98.4774574571016,,
297987.987987987,-98.4549107066722,,
298958.958958958,-98.1638152965823,,
299929.929929929,-98.9046457252957,,
300900.9009009,-98.8715646025475,,
301871.871871871,-99.0339430605665,,
302842.842842842,-98.8563673495548,,
303813.813813813,-98.8005945989313,,
304784.784784784,-98.6392280904526,,
305755.755755755,-98.8600717841539,,
306726.726726726,-99.2772815671772,,
307697.697697697,-99.6913191295714,,
308668.668668667,-98.9240305966426,,
309639.639639638,-100.055946583427,,
310610.610610609,-101.581765732597,,
311581.58158158,-101.092281619763,,
312552.552552551,-100.708931156487,,
313523.523523522,-100.277702166247,,
314494.494494493,-99.7381501597736,,
315465.465465464,-99.6434301367604,,
316436.436436435,-99.4758160607383,,
317407.407407406,-99.7169818434592,,
318378.378378377,-100.133808616021,,
319349.349349348,-100.095361435484,,
320320.320320319,-99.6525255575973,,
321291.29129129,-99.3046389035196,,
322262.262262261,-99.5984495138362,,
323233.233233232,-99.5212932009415,,
324204.204204203,-98.905825600583,,
325175.175175174,-97.2724417093505,,
326146.146146145,-97.4009986860799,,
327117.117117116,-97.950333139989,,
328088.088088087,-98.173865281802,,
329059.059059058,-97.7873779861098,,
330030.030030029,-98.8713176302845,,
331001.001001,-98.9924582644796,,
331971.971971971,-98.2615836352356,,
332942.942942942,-97.880335128032,,
333913.913913913,-97.949606577801,,
334884.884884884,-98.0896617146125,,
335855.855855855,-98.623011592469,,
336826.826826826,-98.7440782869417,,
337797.797797797,-98.8365829861311,,
338768.768768768,-98.2475611495715,,
339739.739739739,-98.5015774221535,,
340710.71071071,-98.6303830093637,,
341681.681681681,-98.9596211221836,,
342652.652652652,-99.0979479184352,,
343623.623623623,-99.7904343384143,,
344594.594594594,-98.7431919740727,,
345565.565565565,-98.8759441493556,,
346536.536536536,-99.3312514572202,,
347507.507507507,-99.5612246159572,,
348478.478478478,-100.015944326799,,
349449.449449449,-100.08813354423,,
350420.42042042,-99.9346925040449,,
351391.391391391,-100.404836126632,,
352362.362362362,-100.639484749312,,
353333.333333333,-100.391823355209,,
354304.304304304,-101.065678293686,,
355275.275275275,-101.138460059174,,
356246.246246246,-100.428229976693,,
357217.217217217,-100.582638607087,,
358188.188188188,-100.661521890898,,
359159.159159159,-100.878836810478,,
360130.13013013,-101.247975353152,,
361101.101101101,-102.004286023222,,
362072.072072072,-102.035757772533,,
363043.043043043,-102.183522325947,,
364014.014014014,-102.714496673148,,
364984.984984985,-102.397365893427,,
365955.955955956,-101.590616893126,,
366926.926926927,-101.275569850514,,
367897.897897898,-101.455476372098,,
368868.868868869,-101.0693085689,,
369839.83983984,-101.154062497637,,
370810.810810811,-102.226030822325,,
371781.781781782,-102.460605066203,,
372752.752752753,-103.111850395245,,
373723.723723724,-102.91790145075,,
374694.694694695,-102.373060912181,,
375665.665665666,-101.497392456906,,
376636.636636637,-101.190932502035,,
377607.607607607,-101.270690017736,,
378578.578578578,-100.483406296501,,
379549.549549549,-101.064163197411,,
380520.52052052,-101.419464091021,,
381491.491491491,-101.885673250864,,
382462.462462462,-102.649120030112,,
383433.433433433,-101.731985688318,,
384404.404404404,-101.995346024989,,
385375.375375375,-101.16255806438,,
386346.346346346,-100.26400572845,,
387317.317317317,-99.1265504957813,,
388288.288288288,-99.2546175064624,,
389259.259259259,-99.0511681127525,,
390230.23023023,-99.4189676430718,,
391201.201201201,-99.5676139180345,,
392172.172172172,-99.1843159413598,,
393143.143143143,-99.4490778862962,,
394114.114114114,-99.2251720062095,,
395085.085085085,-98.7744563543407,,
396056.056056056,-98.3674093389132,,
397027.027027027,-97.9845308172986,,
397997.997997998,-98.7525840324361,,
398968.968968969,-98.1406782276404,,
399939.93993994,-98.4353355613832,,
400910.910910911,-98.7752338009112,,
401881.881881882,-99.1820042420731,,
402852.852852853,-100.098539514995,,
403823.823823824,-100.470813944558,,
404794.794794795,-99.6886445990399,,
405765.765765766,-99.5000888135379,,
406736.736736737,-99.0565124922856,,
407707.707707708,-99.1907021901029,,
408678.678678679,-99.5682029390123,,
409649.64964965,-100.655205275611,,
410620.620620621,-100.854736276299,,
411591.591591592,-100.788079993863,,
412562.562562563,-101.224138870497,,
413533.533533534,-102.394526105608,,
414504.504504505,-102.478025164351,,
415475.475475476,-102.213377749207,,
416446.446446447,-101.499749341987,,
417417.417417418,-100.97321830781,,
418388.388388389,-100.907610396805,,
419359.35935936,-101.578908069455,,
420330.330330331,-101.861337839667,,
421301.301301302,-101.811210314785,,
422272.272272273,-102.469811436706,,
423243.243243244,-102.056562837238,,
424214.214214215,-100.880048255045,,
425185.185185186,-100.923572507559,,
426156.156156157,-101.274383869446,,
427127.127127128,-100.573444353691,,
428098.098098099,-99.9344164199912,,
429069.06906907,-99.9360240396184,,
430040.040040041,-100.036809605207,,
431011.011011012,-100.58525766944,,
431981.981981983,-100.063548843578,,
432952.952952954,-100.064389726321,,
433923.923923925,-99.9377450652817,,
434894.894894896,-99.8721270179509,,
435865.865865867,-99.6925308004258,,
436836.836836838,-99.142642667502,,
437807.807807809,-99.5554636261483,,
438778.77877878,-100.22055725004,,
439749.749749751,-99.9284602659839,,
440720.720720722,-99.648762014058,,
441691.691691693,-99.5324606471417,,
442662.662662664,-99.2418862834845,,
443633.633633635,-99.5261969538033,,
444604.604604606,-99.3057498453347,,
445575.575575577,-99.5281694266517,,
446546.546546547,-99.5001388128868,,
447517.517517518,-99.8948628466659,,
448488.488488489,-99.9016125254623,,
449459.45945946,-100.323667901688,,
450430.430430431,-100.947543353989,,
451401.401401402,-100.724221881147,,
452372.372372373,-100.720578474969,,
453343.343343344,-100.915245174147,,
454314.314314315,-100.953427318669,,
455285.285285286,-101.048873759206,,
456256.256256257,-101.038777742612,,
457227.227227228,-100.89622617398,,
458198.198198199,-100.23969132168,,
459169.16916917,-100.785762047927,,
460140.140140141,-100.955954908961,,
461111.111111112,-101.310377746462,,
462082.082082083,-101.886428136618,,
463053.053053054,-101.967313944548,,
464024.024024025,-101.339125370104,,
464994.994994996,-100.772546777563,,
465965.965965967,-101.062556821209,,
466936.936936938,-100.682124739002,,
467907.907907909,-99.6213237423188,,
468878.87887888,-99.3435581549717,,
469849.849849851,-99.4887016281149,,
470820.820820822,-100.246003821298,,
471791.791791793,-100.485272490506,,
472762.762762764,-100.660224145856,,
473733.733733735,-100.181454219486,,
474704.704704706,-99.7558836227575,,
475675.675675677,-99.6254104198934,,
476646.646646648,-98.2765036535851,,
477617.617617619,-97.8105447446057,,
478588.58858859,-97.8039061709228,,
479559.559559561,-98.2159929136027,,
480530.530530532,-98.1158346264339,,
481501.501501503,-98.253911878729,,
482472.472472474,-98.7103356003568,,
483443.443443445,-99.029864560772,,
484414.414414416,-98.5318338724708,,
485385.385385387,-97.7826846560121,,
486356.356356358,-97.7113837841356,,
487327.327327329,-98.2348502142042,,
488298.2982983,-98.1018991884025,,
489269.269269271,-98.5778141013955,,
490240.240240242,-98.7671584189903,,
491211.211211213,-98.9109348302086,,
492182.182182184,-99.1790615456753,,
493153.153153155,-99.065865602584,,
494124.124124126,-98.8234764781183,,
495095.095095097,-98.9228251739134,,
496066.066066068,-98.5428181959952,,
497037.037037039,-98.3989045905703,,
498008.00800801,-98.55081708753,,
498978.978978981,-98.5201069670256,,
499949.949949952,-98.929321636794,,
500920.920920923,-98.9054753382986,,
501891.891891894,-98.2432216833337,,
502862.862862865,-99.2994487739747,,
503833.833833836,-98.6155952376973,,
504804.804804807,-98.5482405466838,,
505775.775775778,-99.0356697513011,,
506746.746746749,-99.4596833007809,,
507717.71771772,-99.4731234584003,,
508688.688688691,-99.5518920349531,,
509659.659659662,-99.4451034636993,,
510630.630630633,-100.207758036963,,
511601.601601604,-100.298435267658,,
512572.572572575,-101.077755705877,,
513543.543543546,-101.149169174268,,
514514.514514517,-101.163018219568,,
515485.485485488,-101.387206683955,,
516456.456456458,-102.85717991318,,
517427.427427429,-101.677443449972,,
518398.3983984,-102.979054168012,,
519369.369369371,-102.993360345922,,
520340.340340342,-103.199434974093,,
521311.311311313,-103.878191419725,,
522282.282282284,-104.127404513255,,
523253.253253255,-103.952678783204,,
524224.224224226,-103.936951360338,,
525195.195195197,-103.3142806738,,
526166.166166168,-103.163998973798,,
527137.137137139,-102.464949414163,,
528108.10810811,-102.220015513384,,
529079.079079081,-101.896964162038,,
530050.050050052,-101.914775130315,,
531021.021021023,-100.454143141402,,
531991.991991994,-100.446898609131,,
532962.962962965,-99.7675683777677,,
533933.933933936,-99.7162458093815,,
534904.904904907,-100.037730609394,,
535875.875875878,-99.0073909309503,,
536846.846846848,-99.7960971742941,,
537817.817817819,-99.7562976659222,,
538788.78878879,-99.8041131594542,,
539759.759759761,-100.287276002976,,
540730.730730732,-100.660386139291,,
541701.701701703,-100.4955313848,,
542672.672672674,-101.052786105318,,
543643.643643645,-100.922901264887,,
544614.614614616,-101.00720528635,,
545585.585585587,-101.584414842213,,
546556.556556558,-101.919890018257,,
547527.527527529,-102.561046197397,,
548498.4984985,-102.596159753892,,
549469.469469471,-101.593834459638,,
550440.440440441,-103.020494486341,,
551411.411411412,-102.414458558056,,
552382.382382383,-102.50189250868,,
553353.353353354,-103.123419879533,,
554324.324324325,-102.821601553507,,
555295.295295296,-102.344934429609,,
556266.266266267,-102.297980943902,,
557237.237237238,-102.148440771332,,
558208.208208209,-101.964703158753,,
559179.17917918,-102.136731714068,,
560150.150150151,-101.604770196528,,
561121.121121122,-101.713257558552,,
562092.092092093,-100.312232131553,,
563063.063063064,-100.75627340503,,
564034.034034034,-100.820385581269,,
565005.005005005,-99.2828973235614,,
565975.975975976,-99.1552761862562,,
566946.946946947,-99.5653893548197,,
567917.917917918,-98.3683455016767,,
568888.888888889,-98.1359576670718,,
569859.85985986,-98.6544065957617,,
570830.830830831,-98.8323796759946,,
571801.801801802,-98.6239664079081,,
572772.772772773,-98.8091824565872,,
573743.743743744,-98.3223923060766,,
574714.714714715,-98.3026331673353,,
575685.685685686,-98.1299589899733,,
576656.656656657,-98.5959932617539,,
577627.627627627,-98.3655034897519,,
578598.598598598,-98.2544436312152,,
579569.569569569,-98.4610223152639,,
580540.54054054,-98.4745444939782,,
581511.511511511,-98.469274604675,,
582482.482482482,-98.9250373969203,,
583453.453453453,-98.6323127712803,,
584424.424424424,-98.704437572864,,
585395.395395395,-98.9294312534091,,
586366.366366366,-98.8964965642494,,
587337.337337337,-99.0289175805093,,
588308.308308308,-98.7931802812791,,
589279.279279279,-99.2851777422729,,
590250.25025025,-99.7304231262239,,
591221.22122122,-101.072978123452,,
592192.192192191,-100.705766438315,,
593163.163163162,-100.960286757052,,
594134.134134133,-100.75477365895,,
595105.105105104,-100.512726404001,,
596076.076076075,-100.541942972084,,
597047.047047046,-101.147341829743,,
598018.018018017,-101.828554432335,,
598988.988988988,-101.572273883623,,
599959.959959959,-102.213786983885,,
600930.93093093,-102.66540729381,,
601901.901901901,-103.733146168218,,
602872.872872872,-103.639810498004,,
603843.843843843,-103.25617409495,,
604814.814814813,-103.447514580548,,
605785.785785784,-101.960732019856,,
606756.756756755,-101.825589879933,,
607727.727727726,-102.025934553108,,
608698.698698697,-104.202870539281,,
609669.669669668,-104.49723751138,,
610640.640640639,-104.360692600691,,
611611.61161161,-104.068775494758,,
612582.582582581,-103.827715419911,,
613553.553553552,-104.531417434998,,
614524.524524523,-103.619730132531,,
615495.495495494,-103.418464338329,,
616466.466466465,-103.000235408221,,
617437.437437435,-103.496484709724,,
618408.408408406,-103.530896205194,,
619379.379379377,-102.892055102033,,
620350.350350348,-103.165483698195,,
621321.321321319,-104.003409057247,,
622292.29229229,-103.554012298797,,
623263.263263261,-101.635372830864,,
624234.234234232,-101.280939572791,,
625205.205205203,-101.17648346939,,
626176.176176174,-101.702012926559,,
627147.147147145,-101.837820721419,,
628118.118118116,-101.200563451168,,
629089.089089087,-101.058529440404,,
630060.060060058,-100.787031473621,,
631031.031031028,-100.962431918594,,
632002.002001999,-100.516872778788,,
632972.97297297,-100.988677320552,,
633943.943943941,-101.181865072511,,
634914.914914912,-101.367056408591,,
635885.885885883,-101.011428459599,,
636856.856856854,-101.110809092554,,
637827.827827825,-101.193102562843,,
638798.798798796,-102.10279093492,,
639769.769769767,-102.720744701477,,
640740.740740738,-102.139901864452,,
641711.711711709,-101.956832555264,,
642682.68268268,-102.173340858905,,
643653.653653651,-102.267341415068,,
644624.624624621,-102.787664965235,,
645595.595595592,-101.960694984955,,
646566.566566563,-102.854046896804,,
647537.537537534,-102.176340871634,,
648508.508508505,-102.176970451444,,
649479.479479476,-101.509141493872,,
650450.450450447,-101.490757740987,,
651421.421421418,-102.212890059912,,
652392.392392389,-102.445814824944,,
653363.36336336,-101.980532453503,,
654334.334334331,-101.516681551952,,
655305.305305302,-102.755173725276,,
656276.276276273,-103.135450516746,,
657247.247247244,-102.773480456834,,
658218.218218214,-102.884308131097,,
659189.189189185,-102.530998778813,,
660160.160160156,-102.820596211442,,
661131.131131127,-102.200727277537,,
662102.102102098,-102.858145691444,,
663073.073073069,-103.423946135597,,
664044.04404404,-103.676705708266,,
665015.015015011,-103.632614316943,,
665985.985985982,-103.349931810479,,
666956.956956953,-103.169909680199,,
667927.927927924,-103.742691965784,,
668898.898898895,-103.787895810421,,
669869.869869866,-102.151129461705,,
670840.840840837,-101.781136222861,,
671811.811811807,-101.840425838099,,
672782.782782778,-102.619255906004,,
673753.753753749,-102.679264873723,,
674724.72472472,-102.704612121732,,
675695.695695691,-102.966829773656,,
676666.666666662,-103.817536847934,,
677637.637637633,-103.598764240107,,
678608.608608604,-103.833196539607,,
679579.579579575,-103.518871553914,,
680550.550550546,-103.037048601076,,
681521.521521517,-102.792608405146,,
682492.492492488,-102.121415172021,,
683463.463463459,-101.892862712347,,
684434.43443443,-101.768197518133,,
685405.4054054,-101.818771626672,,
686376.376376371,-101.556335959577,,
687347.347347342,-102.204089971798,,
688318.318318313,-102.879513728316,,
689289.289289284,-102.65512603464,,
690260.260260255,-102.419880868487,,
691231.231231226,-102.692065417134,,
692202.202202197,-102.307338787686,,
693173.173173168,-102.025311110436,,
694144.144144139,-102.742403080726,,
695115.11511511,-103.597125639663,,
696086.086086081,-103.312817595308,,
697057.057057052,-103.062627262832,,
698028.028028022,-103.336739448306,,
698998.998998993,-103.525865547802,,
699969.969969964,-103.434749679641,,
700940.940940935,-104.125912439417,,
701911.911911906,-102.774598382438,,
702882.882882877,-102.055305021313,,
703853.853853848,-102.200034989973,,
704824.824824819,-102.991492092274,,
705795.79579579,-101.647949270294,,
706766.766766761,-101.226591374188,,
707737.737737732,-101.976745653091,,
708708.708708703,-102.145571290072,,
709679.679679674,-101.288325219632,,
710650.650650645,-101.727407045514,,
711621.621621615,-102.009978100205,,
712592.592592586,-101.979433960251,,
713563.563563557,-101.951260484376,,
714534.534534528,-103.013140716807,,
715505.505505499,-102.115775421219,,
716476.47647647,-102.098949152173,,
717447.447447441,-102.344395664792,,
718418.418418412,-102.141664213552,,
719389.389389383,-101.813397373093,,
720360.360360354,-101.73009425045,,
721331.331331325,-101.767807194271,,
722302.302302296,-100.929125541627,,
723273.273273267,-100.186087703515,,
724244.244244238,-100.213697361984,,
725215.215215208,-100.231266501201,,
726186.186186179,-100.519300096172,,
727157.15715715,-101.263134971032,,
728128.128128121,-101.375256439334,,
729099.099099092,-100.925328599096,,
730070.070070063,-101.645801141392,,
731041.041041034,-101.501043875648,,
732012.012012005,-101.801732326584,,
732982.982982976,-102.147374987169,,
733953.953953947,-102.256628894481,,
734924.924924918,-102.439908353914,,
735895.895895889,-102.385173074385,,
736866.86686686,-102.549751663261,,
737837.837837831,-103.690320382912,,
738808.808808801,-103.825001257366,,
739779.779779772,-104.10787454248,,
740750.750750743,-103.721019465946,,
741721.721721714,-104.19415372796,,
742692.692692685,-104.28944246869,,
743663.663663656,-103.864208284372,,
744634.634634627,-103.783099331463,,
745605.605605598,-103.668458735707,,
746576.576576569,-103.183359624883,,
747547.54754754,-103.164357990827,,
748518.518518511,-102.608591837421,,
749489.489489482,-102.612459558041,,
750460.460460453,-103.335562481608,,
751431.431431424,-103.642437038738,,
752402.402402394,-102.804728291573,,
753373.373373365,-102.87994833843,,
754344.344344336,-102.473520885046,,
755315.315315307,-102.537372612622,,
756286.286286278,-101.457782154363,,
757257.257257249,-101.753786273605,,
758228.22822822,-101.646336529064,,
759199.199199191,-101.694348051316,,
760170.170170162,-101.792983823137,,
761141.141141133,-101.796555108752,,
762112.112112104,-101.658139102744,,
763083.083083075,-101.415250249441,,
764054.054054046,-100.954678338638,,
765025.025025017,-101.852956944766,,
765995.995995987,-101.495053296217,,
766966.966966958,-101.89267310603,,
767937.937937929,-101.957695485283,,
768908.9089089,-101.419561674321,,
769879.879879871,-102.155519881905,,
770850.850850842,-102.035956176776,,
771821.821821813,-101.688209849158,,
772792.792792784,-101.562458023214,,
773763.763763755,-102.464787506054,,
774734.734734726,-103.466408654844,,
775705.705705697,-103.272330486346,,
776676.676676668,-103.515230534876,,
777647.647647639,-103.765361009788,,
778618.61861861,-104.235117024556,,
779589.58958958,-103.10941351742,,
780560.560560551,-102.983460533828,,
781531.531531522,-102.565751551703,,
782502.502502493,-102.36064429982,,
783473.473473464,-102.577322306443,,
784444.444444435,-101.923252263133,,
785415.415415406,-101.806077367135,,
786386.386386377,-101.928619242731,,
787357.357357348,-101.99760012876,,
788328.328328319,-101.099905014317,,
789299.29929929,-99.9219277346959,,
