Frequency,Attenuation,! FILETYPE CSV,
138748.748748749,-14.2164242603509,,
139719.71971972,-14.1293201934904,,
140690.690690691,-14.0690597380682,,
141661.661661662,-14.0129276140657,,
142632.632632633,-14.0391195208203,,
143603.603603603,-13.9408991065381,,
144574.574574574,-13.8474417862508,,
145545.545545545,-13.7998853101947,,
146516.516516516,-13.6773035372668,,
147487.487487487,-13.6728665632754,,
148458.458458458,-13.6133382879061,,
149429.429429429,-13.5686352735963,,
150400.4004004,-13.4738742929122,,
151371.371371371,-13.4758760004783,,
152342.342342342,-13.379250466876,,
153313.313313313,-13.3354660709897,,
154284.284284284,-13.2785720582035,,
155255.255255255,-13.2217203672622,,
156226.226226226,-13.2307236906568,,
157197.197197197,-13.139472636736,,
158168.168168168,-13.0725637886621,,
159139.139139139,-13.0461631180405,,
160110.11011011,-12.984947660481,,
161081.081081081,-12.9683941618871,,
162052.052052052,-12.8878777219387,,
163023.023023023,-12.8000493064984,,
163993.993993994,-12.8029129783936,,
164964.964964965,-12.7318733687364,,
165935.935935935,-12.6660272661506,,
166906.906906906,-12.6430900293996,,
167877.877877877,-12.5936698763945,,
168848.848848848,-12.5547378352994,,
169819.819819819,-12.5297289573502,,
170790.79079079,-12.4880219181925,,
171761.761761761,-12.4212740172269,,
172732.732732732,-12.3304307399519,,
173703.703703703,-12.3521602389653,,
174674.674674674,-12.2669730802824,,
175645.645645645,-12.2291464268969,,
176616.616616616,-12.1896202391967,,
177587.587587587,-12.1571242329988,,
178558.558558558,-12.1448112875084,,
179529.529529529,-12.0538217694457,,
180500.5005005,-12.0368476588061,,
181471.471471471,-11.9713613912542,,
182442.442442442,-11.9211541196904,,
183413.413413413,-11.8897897665683,,
184384.384384384,-11.853489084441,,
185355.355355355,-11.8079991182071,,
186326.326326326,-11.8147255454049,,
187297.297297297,-11.7432220308052,,
188268.268268267,-11.683031771395,,
189239.239239238,-11.6711926664176,,
190210.210210209,-11.6241065808318,,
191181.18118118,-11.5776932706713,,
192152.152152151,-11.5761694491179,,
193123.123123122,-11.5531185948343,,
194094.094094093,-11.5329242377829,,
195065.065065064,-11.4868483545453,,
196036.036036035,-11.4984565547663,,
197007.007007006,-11.3988167463211,,
197977.977977977,-11.3687574578558,,
198948.948948948,-11.3337628348411,,
199919.919919919,-11.2536811208376,,
200890.89089089,-11.2524642745185,,
201861.861861861,-11.1893291523615,,
202832.832832832,-11.1307000163732,,
203803.803803803,-11.134373503636,,
204774.774774774,-11.1018457469025,,
205745.745745745,-11.0638127161212,,
206716.716716716,-11.0597417003312,,
207687.687687687,-10.9834794553865,,
208658.658658658,-10.9907760488849,,
209629.629629629,-10.9364731610711,,
210600.600600599,-10.9030742132874,,
211571.57157157,-10.8758191404217,,
212542.542542541,-10.8600413550518,,
213513.513513512,-10.8065489328608,,
214484.484484483,-10.7707969426061,,
215455.455455454,-10.7223519221796,,
216426.426426425,-10.7295480226436,,
217397.397397396,-10.6927433112493,,
218368.368368367,-10.6878552532793,,
219339.339339338,-10.6177674655179,,
220310.310310309,-10.5883674911879,,
221281.28128128,-10.5883698567346,,
222252.252252251,-10.5636440448596,,
223223.223223222,-10.4793675868807,,
224194.194194193,-10.518841353926,,
225165.165165164,-10.4497806030102,,
226136.136136135,-10.4344184183688,,
227107.107107106,-10.3955644698319,,
228078.078078077,-10.3740374544087,,
229049.049049048,-10.3516986784437,,
230020.020020019,-10.3185460103535,,
230990.99099099,-10.277125734719,,
231961.961961961,-10.2770208483213,,
232932.932932931,-10.251687502535,,
233903.903903902,-10.2277656818512,,
234874.874874873,-10.2071978472166,,
235845.845845844,-10.1546413800209,,
236816.816816815,-10.163336918718,,
237787.787787786,-10.1145455115782,,
238758.758758757,-10.0986709173782,,
239729.729729728,-10.0523984100355,,
240700.700700699,-10.0458276397926,,
241671.67167167,-10.0273846849926,,
242642.642642641,-9.98702106310502,,
243613.613613612,-9.94941558118995,,
244584.584584583,-9.94995975005901,,
245555.555555554,-9.93663889703667,,
246526.526526525,-9.92821324144829,,
247497.497497496,-9.87386611415329,,
248468.468468467,-9.85656316463296,,
249439.439439438,-9.84130983861726,,
250410.410410409,-9.79522858340398,,
251381.38138138,-9.79479901267464,,
252352.352352351,-9.75779639803807,,
253323.323323322,-9.7637505454082,,
254294.294294293,-9.72479722533181,,
255265.265265264,-9.68556935368801,,
256236.236236234,-9.68062830138724,,
257207.207207205,-9.68235606746364,,
258178.178178176,-9.63970186431235,,
259149.149149147,-9.60669003445654,,
260120.120120118,-9.57417689154864,,
261091.091091089,-9.5890687425881,,
262062.06206206,-9.57685268505275,,
263033.033033031,-9.53729349734848,,
264004.004004002,-9.51542146638299,,
264974.974974973,-9.5112557248569,,
265945.945945944,-9.47479847720896,,
266916.916916915,-9.44760475423252,,
267887.887887886,-9.42147735898222,,
268858.858858857,-9.40215332131438,,
269829.829829828,-9.39090218869683,,
270800.800800799,-9.39457045581619,,
271771.77177177,-9.35286967632046,,
272742.742742741,-9.31707583626791,,
273713.713713712,-9.307769088569,,
274684.684684683,-9.28301208051126,,
275655.655655654,-9.30834397307624,,
276626.626626625,-9.26739112673645,,
277597.597597596,-9.24860169181776,,
278568.568568567,-9.20940915492712,,
279539.539539538,-9.22405701718513,,
280510.510510509,-9.19132251310634,,
281481.48148148,-9.16239145875615,,
282452.452452451,-9.1765179689049,,
283423.423423422,-9.13276672070375,,
284394.394394393,-9.12968392189808,,
285365.365365364,-9.09545717816501,,
286336.336336335,-9.11324819016824,,
287307.307307306,-9.07495782875394,,
288278.278278277,-9.05816237190471,,
289249.249249248,-9.04873719588576,,
290220.220220219,-9.04470613525222,,
291191.19119119,-8.98053508871448,,
292162.162162161,-8.98881550999557,,
293133.133133132,-8.96823950197154,,
294104.104104103,-8.96669677257078,,
295075.075075074,-8.95054141887156,,
296046.046046045,-8.93799143359464,,
297017.017017016,-8.90882785843606,,
297987.987987987,-8.92064364075317,,
298958.958958958,-8.90477219548875,,
299929.929929929,-8.88875811459051,,
300900.9009009,-8.8605641738309,,
301871.871871871,-8.8450451149307,,
302842.842842842,-8.82270703418016,,
303813.813813813,-8.83870594610791,,
304784.784784784,-8.81576461676327,,
305755.755755755,-8.81252876115458,,
306726.726726726,-8.77746602251217,,
307697.697697697,-8.76620347031035,,
308668.668668667,-8.747718493717,,
309639.639639638,-8.73615173693274,,
310610.610610609,-8.74470926364283,,
311581.58158158,-8.72887229275412,,
312552.552552551,-8.73016908503464,,
313523.523523522,-8.72639329777853,,
314494.494494493,-8.7002714231895,,
315465.465465464,-8.67526068725179,,
316436.436436435,-8.66140177359812,,
317407.407407406,-8.64741301513345,,
318378.378378377,-8.65529518817092,,
319349.349349348,-8.65019434230267,,
320320.320320319,-8.6427171194749,,
321291.29129129,-8.59860902180701,,
322262.262262261,-8.60177439895284,,
323233.233233232,-8.5855323859816,,
324204.204204203,-8.58860582621186,,
325175.175175174,-8.57629003855415,,
326146.146146145,-8.573262917014,,
327117.117117116,-8.54738921039827,,
328088.088088087,-8.53319110473388,,
329059.059059058,-8.5380882091507,,
330030.030030029,-8.53989888604209,,
331001.001001,-8.52668300241427,,
331971.971971971,-8.50221000128813,,
332942.942942942,-8.49235924859727,,
333913.913913913,-8.47627555775236,,
334884.884884884,-8.47225646364455,,
335855.855855855,-8.48068407257362,,
336826.826826826,-8.45995832085749,,
337797.797797797,-8.46517485393134,,
338768.768768768,-8.46101701664746,,
339739.739739739,-8.43622154702435,,
340710.71071071,-8.43212914953804,,
341681.681681681,-8.40527088408749,,
342652.652652652,-8.39430130052771,,
343623.623623623,-8.40264276697497,,
344594.594594594,-8.37062235327842,,
345565.565565565,-8.3687863899449,,
346536.536536536,-8.36445580422743,,
347507.507507507,-8.37200739616476,,
348478.478478478,-8.34483115382066,,
349449.449449449,-8.36019472518586,,
350420.42042042,-8.33701834542499,,
351391.391391391,-8.33934486253933,,
352362.362362362,-8.33647390508519,,
353333.333333333,-8.31223902420447,,
354304.304304304,-8.31624589758689,,
355275.275275275,-8.29354381673233,,
356246.246246246,-8.29211204971854,,
357217.217217217,-8.28231589163015,,
358188.188188188,-8.28439576140249,,
359159.159159159,-8.30521386052793,,
360130.13013013,-8.27387688735311,,
361101.101101101,-8.2638684560308,,
362072.072072072,-8.23355070605843,,
363043.043043043,-8.24613207266729,,
364014.014014014,-8.24045165809842,,
364984.984984985,-8.22906534129276,,
365955.955955956,-8.22465717256157,,
366926.926926927,-8.21711400922104,,
367897.897897898,-8.2020025080003,,
368868.868868869,-8.20922919530381,,
369839.83983984,-8.19000065100083,,
370810.810810811,-8.18643100037695,,
371781.781781782,-8.17523085677336,,
372752.752752753,-8.1786099386112,,
373723.723723724,-8.15193390039217,,
374694.694694695,-8.15063085865543,,
375665.665665666,-8.16130628213227,,
376636.636636637,-8.14219612980528,,
377607.607607607,-8.12496174038124,,
378578.578578578,-8.13696189304915,,
379549.549549549,-8.14678117711976,,
380520.52052052,-8.12603615211519,,
381491.491491491,-8.10543804939926,,
382462.462462462,-8.1222038146718,,
383433.433433433,-8.10274000354857,,
384404.404404404,-8.11366176610731,,
385375.375375375,-8.09990746325147,,
386346.346346346,-8.09436574974734,,
387317.317317317,-8.08215053983107,,
388288.288288288,-8.0725414003994,,
389259.259259259,-8.09975677833632,,
390230.23023023,-8.06840748373001,,
391201.201201201,-8.05325874979633,,
392172.172172172,-8.05682556654,,
393143.143143143,-8.05695914404687,,
394114.114114114,-8.03936929029418,,
395085.085085085,-8.05185277023984,,
396056.056056056,-8.0503082558751,,
397027.027027027,-8.04777526020436,,
397997.997997998,-8.0566814422024,,
398968.968968969,-8.02853918804472,,
399939.93993994,-8.01792794720748,,
400910.910910911,-8.01103773541069,,
401881.881881882,-8.01824623168817,,
402852.852852853,-8.00549285420221,,
403823.823823824,-8.01184227289509,,
404794.794794795,-8.00524026612997,,
405765.765765766,-8.01980656543124,,
406736.736736737,-8.0080752693422,,
407707.707707708,-8.01288660362888,,
408678.678678679,-7.99764111806745,,
409649.64964965,-7.97943969808295,,
410620.620620621,-7.97203820434319,,
411591.591591592,-7.99503594559929,,
412562.562562563,-7.97847314127284,,
413533.533533534,-7.97733973470923,,
414504.504504505,-7.96296523092018,,
415475.475475476,-7.9653576244935,,
416446.446446447,-7.95295567129769,,
417417.417417418,-7.94932739058063,,
418388.388388389,-7.95731717601408,,
419359.35935936,-7.9531142171031,,
420330.330330331,-7.93451348314997,,
421301.301301302,-7.94652373100469,,
422272.272272273,-7.93334503455218,,
423243.243243244,-7.9152523612326,,
424214.214214215,-7.93832606567662,,
425185.185185186,-7.92353881588152,,
426156.156156157,-7.92108411714223,,
427127.127127128,-7.93032479644518,,
428098.098098099,-7.91831371563629,,
429069.06906907,-7.91790595204554,,
430040.040040041,-7.90255735345993,,
431011.011011012,-7.90950374627786,,
431981.981981983,-7.90726987245935,,
432952.952952954,-7.88793238127518,,
433923.923923925,-7.91237100566859,,
434894.894894896,-7.88769925341891,,
435865.865865867,-7.8973688105186,,
436836.836836838,-7.88888221111712,,
437807.807807809,-7.88905786872217,,
438778.77877878,-7.87987656262638,,
439749.749749751,-7.87210324592291,,
440720.720720722,-7.88732745201006,,
441691.691691693,-7.87790030796607,,
442662.662662664,-7.89777264024787,,
443633.633633635,-7.87383371482184,,
444604.604604606,-7.88225448639923,,
445575.575575577,-7.87220500273497,,
446546.546546547,-7.85861884276526,,
447517.517517518,-7.86746161185354,,
448488.488488489,-7.87134841934461,,
449459.45945946,-7.85611190068442,,
450430.430430431,-7.85110589683882,,
451401.401401402,-7.84897943077131,,
452372.372372373,-7.85955583764167,,
453343.343343344,-7.86710044377281,,
454314.314314315,-7.85549157674997,,
455285.285285286,-7.85019318176213,,
456256.256256257,-7.81800711952947,,
457227.227227228,-7.85673401811225,,
458198.198198199,-7.82476261709786,,
459169.16916917,-7.83185155491795,,
460140.140140141,-7.83827430559874,,
461111.111111112,-7.83778055086366,,
462082.082082083,-7.84691557657691,,
463053.053053054,-7.82803055476177,,
464024.024024025,-7.80609126611653,,
464994.994994996,-7.8226494179238,,
465965.965965967,-7.8034090201073,,
466936.936936938,-7.80848937140457,,
467907.907907909,-7.81409201826299,,
468878.87887888,-7.82452477111912,,
469849.849849851,-7.82352817428467,,
470820.820820822,-7.80253170720254,,
471791.791791793,-7.80559627717222,,
472762.762762764,-7.81195685489278,,
473733.733733735,-7.81886455758037,,
474704.704704706,-7.7867778508747,,
475675.675675677,-7.80573890154679,,
476646.646646648,-7.79643526009435,,
477617.617617619,-7.79612482541776,,
478588.58858859,-7.79572823330922,,
479559.559559561,-7.80222457470825,,
480530.530530532,-7.78065513264043,,
481501.501501503,-7.78710868702997,,
482472.472472474,-7.8180546210157,,
483443.443443445,-7.78537808012104,,
484414.414414416,-7.79884186631099,,
485385.385385387,-7.77699032902898,,
486356.356356358,-7.77379057108657,,
487327.327327329,-7.77797631731795,,
488298.2982983,-7.77088797643675,,
489269.269269271,-7.78383012392347,,
490240.240240242,-7.77693518458952,,
491211.211211213,-7.78441597678195,,
492182.182182184,-7.79143540223318,,
493153.153153155,-7.78796124736027,,
494124.124124126,-7.78004089849502,,
495095.095095097,-7.77593347870574,,
496066.066066068,-7.80065395133426,,
497037.037037039,-7.76281075400791,,
498008.00800801,-7.78177423273599,,
498978.978978981,-7.78750424980056,,
499949.949949952,-7.777070232337,,
500920.920920923,-7.75707207728255,,
501891.891891894,-7.75681655592494,,
502862.862862865,-7.76800453747769,,
503833.833833836,-7.76302781009301,,
504804.804804807,-7.77176186787533,,
505775.775775778,-7.76457313294835,,
506746.746746749,-7.75533183246776,,
507717.71771772,-7.75880296606832,,
508688.688688691,-7.75304521351701,,
509659.659659662,-7.75990803529979,,
510630.630630633,-7.7780601839783,,
511601.601601604,-7.7612855230996,,
512572.572572575,-7.77234510421371,,
513543.543543546,-7.75948938210473,,
514514.514514517,-7.76546505030313,,
515485.485485488,-7.74793906042956,,
516456.456456458,-7.7476746188152,,
517427.427427429,-7.7695029295402,,
518398.3983984,-7.73399725219192,,
519369.369369371,-7.75926095097916,,
520340.340340342,-7.74727911052303,,
521311.311311313,-7.75832052063108,,
522282.282282284,-7.76003047588648,,
523253.253253255,-7.75813042267715,,
524224.224224226,-7.77316227392232,,
525195.195195197,-7.75686708724976,,
526166.166166168,-7.75007971356358,,
527137.137137139,-7.7630770960579,,
528108.10810811,-7.74526723008743,,
529079.079079081,-7.74088240687692,,
530050.050050052,-7.733738752271,,
531021.021021023,-7.75368959420874,,
531991.991991994,-7.76960437438515,,
532962.962962965,-7.73526359228305,,
533933.933933936,-7.74083676815967,,
534904.904904907,-7.75196157680959,,
535875.875875878,-7.7520094640204,,
536846.846846848,-7.76172219043779,,
537817.817817819,-7.7428338597508,,
538788.78878879,-7.74318554683664,,
539759.759759761,-7.74414941685591,,
540730.730730732,-7.73090385007997,,
541701.701701703,-7.72858293481635,,
542672.672672674,-7.73385648181694,,
543643.643643645,-7.74228894906298,,
544614.614614616,-7.75887724339842,,
545585.585585587,-7.75075103772991,,
546556.556556558,-7.73601055127816,,
547527.527527529,-7.74759507875546,,
548498.4984985,-7.73717287560166,,
549469.469469471,-7.74484774183378,,
550440.440440441,-7.74005385214631,,
551411.411411412,-7.7458773145126,,
552382.382382383,-7.73786133507179,,
553353.353353354,-7.7397135817047,,
554324.324324325,-7.73334609692587,,
555295.295295296,-7.75403355761383,,
556266.266266267,-7.7417802533739,,
557237.237237238,-7.73683512097023,,
558208.208208209,-7.74154100492195,,
559179.17917918,-7.72741115997739,,
560150.150150151,-7.73964385648889,,
561121.121121122,-7.74565324908958,,
562092.092092093,-7.74187445346465,,
563063.063063064,-7.74700718968407,,
564034.034034034,-7.73462001331005,,
565005.005005005,-7.73800117178283,,
565975.975975976,-7.7268991295362,,
566946.946946947,-7.75111859713864,,
567917.917917918,-7.74940475901682,,
568888.888888889,-7.74908681148015,,
569859.85985986,-7.74786087357268,,
570830.830830831,-7.74595488505145,,
571801.801801802,-7.73500241010292,,
572772.772772773,-7.73241537006196,,
573743.743743744,-7.72056678459966,,
574714.714714715,-7.74945026912972,,
575685.685685686,-7.74091660757946,,
576656.656656657,-7.74782805273649,,
577627.627627627,-7.75440095714267,,
578598.598598598,-7.73046963160085,,
579569.569569569,-7.73863449927873,,
580540.54054054,-7.74689110979281,,
581511.511511511,-7.75338259336902,,
582482.482482482,-7.74954666155618,,
583453.453453453,-7.74460619107383,,
584424.424424424,-7.73411560233922,,
585395.395395395,-7.74544006608941,,
586366.366366366,-7.74017714127569,,
587337.337337337,-7.73312472082725,,
588308.308308308,-7.74277466903518,,
589279.279279279,-7.74437475941253,,
590250.25025025,-7.74528640063085,,
591221.22122122,-7.75076179415356,,
592192.192192191,-7.74171064626534,,
593163.163163162,-7.75022906081188,,
594134.134134133,-7.73086243129467,,
595105.105105104,-7.75096577862887,,
596076.076076075,-7.74565999864494,,
597047.047047046,-7.74429275340044,,
598018.018018017,-7.74193318543037,,
598988.988988988,-7.74930020749125,,
599959.959959959,-7.74991164451193,,
600930.93093093,-7.7501882126198,,
601901.901901901,-7.74811230189662,,
602872.872872872,-7.7552959070453,,
603843.843843843,-7.74513684136316,,
604814.814814813,-7.74306854311445,,
605785.785785784,-7.76503608915264,,
606756.756756755,-7.74838590837167,,
607727.727727726,-7.76865929476189,,
608698.698698697,-7.736959744376,,
609669.669669668,-7.75259714775971,,
610640.640640639,-7.75877317478212,,
611611.61161161,-7.74131318191516,,
612582.582582581,-7.74041223810966,,
613553.553553552,-7.7612300959878,,
614524.524524523,-7.75787633218257,,
615495.495495494,-7.75620165278798,,
616466.466466465,-7.76144195975491,,
617437.437437435,-7.77192685228233,,
618408.408408406,-7.74199483304957,,
619379.379379377,-7.7551665872779,,
620350.350350348,-7.75815816596434,,
621321.321321319,-7.74961805696345,,
622292.29229229,-7.76516076331739,,
623263.263263261,-7.76902688010241,,
624234.234234232,-7.75586879289032,,
625205.205205203,-7.77512062711258,,
626176.176176174,-7.7534534633354,,
627147.147147145,-7.7595790209331,,
628118.118118116,-7.75493302659906,,
629089.089089087,-7.76138388724757,,
630060.060060058,-7.76731113742484,,
631031.031031028,-7.77120327663564,,
632002.002001999,-7.75586722897473,,
632972.97297297,-7.74744470373255,,
633943.943943941,-7.74759332452846,,
634914.914914912,-7.77174225081404,,
635885.885885883,-7.75086680768207,,
636856.856856854,-7.75998484053468,,
637827.827827825,-7.762774491497,,
638798.798798796,-7.75395797929147,,
639769.769769767,-7.74370817479047,,
640740.740740738,-7.76232762717404,,
641711.711711709,-7.77802150991529,,
642682.68268268,-7.77905955893471,,
643653.653653651,-7.76275138043355,,
644624.624624621,-7.77612474425806,,
645595.595595592,-7.77306001730934,,
646566.566566563,-7.78036253036534,,
647537.537537534,-7.77196399752304,,
648508.508508505,-7.78527071412297,,
649479.479479476,-7.77944229153132,,
650450.450450447,-7.78429995983147,,
651421.421421418,-7.78209732941538,,
652392.392392389,-7.77912034061509,,
653363.36336336,-7.7625527292049,,
654334.334334331,-7.77539657158087,,
655305.305305302,-7.78248315920065,,
656276.276276273,-7.77220008833155,,
657247.247247244,-7.76731096899885,,
658218.218218214,-7.79571898969198,,
659189.189189185,-7.78292637810877,,
660160.160160156,-7.78328215244124,,
661131.131131127,-7.78425716346204,,
662102.102102098,-7.79914670193852,,
663073.073073069,-7.77329425517225,,
664044.04404404,-7.78903277775677,,
665015.015015011,-7.77653856202247,,
665985.985985982,-7.79343362959084,,
666956.956956953,-7.79305508006712,,
667927.927927924,-7.79319981428765,,
668898.898898895,-7.78948940750663,,
669869.869869866,-7.79130152855525,,
670840.840840837,-7.77850918480547,,
671811.811811807,-7.79146770734815,,
672782.782782778,-7.80051205295789,,
673753.753753749,-7.79805974792945,,
674724.72472472,-7.80808274427253,,
675695.695695691,-7.79647116669086,,
676666.666666662,-7.78851607049986,,
677637.637637633,-7.80117459651542,,
678608.608608604,-7.78968180621596,,
679579.579579575,-7.81477893262523,,
680550.550550546,-7.79425388463529,,
681521.521521517,-7.78223487120121,,
682492.492492488,-7.79170587545333,,
683463.463463459,-7.80491508490918,,
684434.43443443,-7.79418849513081,,
685405.4054054,-7.81155091114076,,
686376.376376371,-7.798916420086,,
687347.347347342,-7.81090678158862,,
688318.318318313,-7.81377562015041,,
689289.289289284,-7.8118361276229,,
690260.260260255,-7.80756252976925,,
691231.231231226,-7.80452106701607,,
692202.202202197,-7.80772780512109,,
693173.173173168,-7.81113286886022,,
694144.144144139,-7.81139943825616,,
695115.11511511,-7.80521909105087,,
696086.086086081,-7.81451504366908,,
697057.057057052,-7.82016737922517,,
698028.028028022,-7.82227639694058,,
698998.998998993,-7.83537863922026,,
699969.969969964,-7.82845416925107,,
700940.940940935,-7.83372749516964,,
701911.911911906,-7.82401375061012,,
702882.882882877,-7.8216823623427,,
703853.853853848,-7.83005598864468,,
704824.824824819,-7.8144734354448,,
705795.79579579,-7.82206924043949,,
706766.766766761,-7.81142471584595,,
707737.737737732,-7.83512885533147,,
708708.708708703,-7.83590182042491,,
709679.679679674,-7.84336954671811,,
710650.650650645,-7.82861587307561,,
711621.621621615,-7.84804360125869,,
712592.592592586,-7.8235605110592,,
713563.563563557,-7.83154751471342,,
714534.534534528,-7.82247616962756,,
715505.505505499,-7.82066578984221,,
716476.47647647,-7.82149712412214,,
717447.447447441,-7.82961450920718,,
718418.418418412,-7.83497230762825,,
719389.389389383,-7.83488554530019,,
720360.360360354,-7.82803411107284,,
721331.331331325,-7.84361238127999,,
722302.302302296,-7.84781122338531,,
723273.273273267,-7.84745434512809,,
724244.244244238,-7.82331492223156,,
725215.215215208,-7.84249582975187,,
726186.186186179,-7.84850467775708,,
727157.15715715,-7.84689740831909,,
728128.128128121,-7.8469249249351,,
729099.099099092,-7.84542281682605,,
730070.070070063,-7.83677134241257,,
731041.041041034,-7.84510817010459,,
732012.012012005,-7.85700951298035,,
732982.982982976,-7.83577813588136,,
733953.953953947,-7.85520558092024,,
734924.924924918,-7.8477113278064,,
735895.895895889,-7.85557534479836,,
736866.86686686,-7.85769506626105,,
737837.837837831,-7.87491089500815,,
738808.808808801,-7.85514949006958,,
739779.779779772,-7.8669114072232,,
740750.750750743,-7.87715744127852,,
741721.721721714,-7.8493904474428,,
742692.692692685,-7.87445549030521,,
743663.663663656,-7.85716651411912,,
744634.634634627,-7.86415865465157,,
745605.605605598,-7.85772956381729,,
746576.576576569,-7.86976309934233,,
747547.54754754,-7.88124638323241,,
748518.518518511,-7.87911507355219,,
749489.489489482,-7.87092527701275,,
750460.460460453,-7.87542938950978,,
751431.431431424,-7.86784439585879,,
752402.402402394,-7.87469531386359,,
753373.373373365,-7.87221428321156,,
754344.344344336,-7.87453233490067,,
755315.315315307,-7.86948594092246,,
756286.286286278,-7.87461716097411,,
757257.257257249,-7.87779287105893,,
758228.22822822,-7.86703419451376,,
759199.199199191,-7.89163003162124,,
760170.170170162,-7.87545402919378,,
761141.141141133,-7.88277586877996,,
762112.112112104,-7.88992713957999,,
763083.083083075,-7.88838171578046,,
764054.054054046,-7.88816457577727,,
765025.025025017,-7.89438107800445,,
765995.995995987,-7.89560923214473,,
766966.966966958,-7.89484959830207,,
767937.937937929,-7.87997754341541,,
