Frequency,Attenuation,INFO1,INFO2
260288698.698699,-6.92093792801681,,
265293673.673674,-6.89774440047451,,
270298648.648649,-6.85317986475224,,
275303623.623624,-6.82803136118901,,
280308598.598599,-6.78424645230037,,
285313573.573574,-6.75261056316116,,
290318548.548549,-6.7242138504914,,
295323523.523524,-6.68345658416071,,
300328498.498499,-6.69200136260435,,
305333473.473474,-6.69040896651723,,
310338448.448449,-6.67503906944188,,
315343423.423424,-6.67214306858345,,
320348398.398399,-6.68286394562413,,
325353373.373374,-6.6987172872073,,
330358348.348349,-6.74392454381462,,
335363323.323324,-6.75767188361286,,
340368298.298299,-6.77754450677253,,
345373273.273274,-6.83187614945699,,
350378248.248249,-6.87908688448053,,
355383223.223224,-6.92606531561764,,
360388198.198199,-6.97784942505299,,
365393173.173174,-7.02394383348493,,
370398148.148149,-7.08331820082558,,
375403123.123124,-7.13429928284278,,
380408098.098099,-7.18017249832995,,
385413073.073074,-7.24545894320534,,
390418048.048049,-7.28352517155922,,
395423023.023024,-7.32537810412327,,
400427997.997999,-7.35718774268344,,
405432972.972974,-7.39920191306031,,
410437947.947949,-7.43135159936192,,
415442922.922924,-7.42596187623052,,
420447897.897899,-7.468353478262,,
425452872.872874,-7.47626100870596,,
430457847.847849,-7.4788342909679,,
435462822.822824,-7.4748972893769,,
440467797.797799,-7.47325802922517,,
445472772.772774,-7.43991130233404,,
450477747.747749,-7.43903353257236,,
455482722.722724,-7.40780868979468,,
460487697.697699,-7.37797776579625,,
465492672.672674,-7.32387227287497,,
470497647.647649,-7.27200436239565,,
475502622.622624,-7.22901032823281,,
480507597.597599,-7.18255738811548,,
485512572.572574,-7.12210736940548,,
490517547.547549,-7.05648541156357,,
495522522.522524,-7.02095867834873,,
500527497.497499,-6.96866179805564,,
505532472.472474,-6.88853473292794,,
510537447.447449,-6.84711137203623,,
515542422.422424,-6.80533946555638,,
520547397.397399,-6.76337997856424,,
525552372.372374,-6.72739073804494,,
530557347.347349,-6.68528834683969,,
535562322.322324,-6.67741203065579,,
540567297.297298,-6.64586173217852,,
545572272.272273,-6.63778947397687,,
550577247.247248,-6.64431153080268,,
555582222.222223,-6.66299420199925,,
560587197.197198,-6.69333522867652,,
565592172.172173,-6.71731098625368,,
570597147.147148,-6.73473817790435,,
575602122.122123,-6.77084527908063,,
580607097.097098,-6.83446421429531,,
585612072.072073,-6.89646609307559,,
590617047.047048,-6.93666106200374,,
595622022.022023,-7.01437241558287,,
600626996.996998,-7.05304987994464,,
605631971.971973,-7.12188913918055,,
610636946.946948,-7.16382371140775,,
615641921.921923,-7.23304547887325,,
620646896.896898,-7.29392065212275,,
625651871.871873,-7.34913509948884,,
630656846.846848,-7.38579660382096,,
635661821.821823,-7.42165719872383,,
640666796.796798,-7.45926137334135,,
645671771.771773,-7.46095293808215,,
650676746.746748,-7.50650051538181,,
655681721.721723,-7.52991535351106,,
660686696.696698,-7.53172320438432,,
665691671.671673,-7.52153657194599,,
670696646.646648,-7.51966561635362,,
675701621.621623,-7.52428926005185,,
680706596.596598,-7.50740339042794,,
685711571.571573,-7.48422663576138,,
690716546.546548,-7.4638866927393,,
695721521.521523,-7.41304522871919,,
700726496.496498,-7.39437479252366,,
705731471.471473,-7.34321892640625,,
710736446.446448,-7.30097674902633,,
715741421.421423,-7.25421202658053,,
720746396.396398,-7.21353463108848,,
725751371.371373,-7.16427874423129,,
730756346.346348,-7.12579906639188,,
735761321.321323,-7.07496939810117,,
740766296.296298,-7.04682404057514,,
745771271.271273,-7.00945173319021,,
750776246.246248,-6.97194450644687,,
755781221.221223,-6.93675405532719,,
760786196.196198,-6.93222279666913,,
765791171.171173,-6.90619237310786,,
770796146.146148,-6.92629957155606,,
775801121.121123,-6.90720128459299,,
780806096.096098,-6.91741857944683,,
785811071.071073,-6.93743244209288,,
790816046.046048,-6.9678541845869,,
795821021.021023,-6.98041537997934,,
800825995.995998,-7.0221432903197,,
805830970.970973,-7.06048428534228,,
810835945.945948,-7.10479522553293,,
815840920.920923,-7.1454376871831,,
820845895.895898,-7.18737885624301,,
825850870.870873,-7.23458215092133,,
830855845.845848,-7.28439700757955,,
835860820.820823,-7.32325733521844,,
840865795.795798,-7.36356485005047,,
845870770.770773,-7.42382880940765,,
850875745.745748,-7.45309238252828,,
855880720.720723,-7.48408184585539,,
860885695.695698,-7.506067236264,,
865890670.670673,-7.52338299578332,,
870895645.645648,-7.52980067404642,,
875900620.620623,-7.54116460533758,,
880905595.595598,-7.52833903026416,,
885910570.570573,-7.52125422199096,,
890915545.545548,-7.52186085573426,,
895920520.520523,-7.48550474016128,,
900925495.495498,-7.47702194505595,,
905930470.470473,-7.43138460662698,,
910935445.445448,-7.37821509017411,,
915940420.420423,-7.37264736712214,,
920945395.395398,-7.30301346868482,,
925950370.370373,-7.24883283914686,,
930955345.345348,-7.17688269762132,,
935960320.320323,-7.14351897755941,,
940965295.295298,-7.08319873189462,,
945970270.270273,-7.03662623648443,,
950975245.245248,-6.98636020638321,,
955980220.220223,-6.96089507340023,,
960985195.195198,-6.94143726691359,,
965990170.170173,-6.91291051832282,,
970995145.145148,-6.89409603934833,,
976000120.120123,-6.89890355463401,,
981005095.095098,-6.88722868067823,,
986010070.070073,-6.90987503359389,,
991015045.045048,-6.92239039668758,,
996020020.020023,-6.95448864540044,,
1001024994.995,-7.01534315098411,,
1006029969.96997,-7.06786462079049,,
1011034944.94495,-7.11746379583611,,
1016039919.91992,-7.18556545159991,,
1021044894.8949,-7.24275729535498,,
1026049869.86987,-7.35085325369391,,
1031054844.84485,-7.42102792037549,,
1036059819.81982,-7.49135457647194,,
1041064794.7948,-7.57631066348958,,
1046069769.76977,-7.65900120952159,,
1051074744.74475,-7.72963892112584,,
1056079719.71972,-7.81039708863259,,
1061084694.6947,-7.88075364801651,,
1066089669.66967,-7.92977753262604,,
1071094644.64465,-8.00913331946796,,
1076099619.61962,-8.05055702544391,,
1081104594.5946,-8.11132113972677,,
1086109569.56957,-8.13627173720014,,
1091114544.54455,-8.16600067388439,,
1096119519.51952,-8.19008517908887,,
1101124494.4945,-8.19497491045985,,
1106129469.46947,-8.20362325540467,,
1111134444.44445,-8.18941353505507,,
1116139419.41942,-8.14548681590251,,
1121144394.3944,-8.14176444061222,,
1126149369.36937,-8.10488654770245,,
1131154344.34435,-8.06363029735724,,
1136159319.31932,-8.00503974470862,,
1141164294.2943,-7.96037422125679,,
1146169269.26927,-7.86592895264685,,
1151174244.24425,-7.79484999774707,,
1156179219.21922,-7.72715388018092,,
1161184194.1942,-7.63418004395064,,
1166189169.16917,-7.55177159206153,,
1171194144.14414,-7.46315502411467,,
1176199119.11912,-7.37911189887716,,
1181204094.09409,-7.28632305733016,,
1186209069.06907,-7.20865229107718,,
1191214044.04404,-7.13099623186507,,
1196219019.01902,-7.05470284505437,,
1201223993.99399,-6.97681267722911,,
1206228968.96897,-6.93065956928983,,
1211233943.94394,-6.89035478892505,,
1216238918.91892,-6.86904775072685,,
1221243893.89389,-6.84354183915898,,
1226248868.86887,-6.84123391333004,,
1231253843.84384,-6.85225106919498,,
1236258818.81882,-6.87640544414797,,
1241263793.79379,-6.91122794039232,,
1246268768.76877,-6.94076343374192,,
1251273743.74374,-6.99097917945113,,
1256278718.71872,-7.04660799113368,,
1261283693.69369,-7.11564935690266,,
1266288668.66867,-7.18239171883166,,
1271293643.64364,-7.25200173303791,,
1276298618.61862,-7.32015243155784,,
1281303593.59359,-7.39433997276402,,
1286308568.56857,-7.46388243879629,,
1291313543.54354,-7.54030870592662,,
1296318518.51852,-7.59581869730821,,
1301323493.49349,-7.6580848655301,,
1306328468.46847,-7.70033713206136,,
1311333443.44344,-7.7537214965581,,
1316338418.41842,-7.77440720538401,,
1321343393.39339,-7.83275366238763,,
1326348368.36837,-7.85335507460776,,
1331353343.34334,-7.87462895366024,,
1336358318.31832,-7.86541962962632,,
1341363293.29329,-7.85531140714992,,
1346368268.26827,-7.87424153531034,,
1351373243.24324,-7.84177527023611,,
1356378218.21821,-7.82002227851057,,
1361383193.19319,-7.80246204096674,,
1366388168.16816,-7.78512446275985,,
1371393143.14314,-7.75209481001793,,
1376398118.11811,-7.69985046226228,,
1381403093.09309,-7.65968485068119,,
1386408068.06806,-7.61866154634261,,
1391413043.04304,-7.55348298500753,,
1396418018.01801,-7.50056901591772,,
1401422992.99299,-7.46561528966651,,
1406427967.96796,-7.41347670120978,,
1411432942.94294,-7.40553353319821,,
1416437917.91791,-7.35059997354578,,
1421442892.89289,-7.33257851643616,,
1426447867.86786,-7.29223088011036,,
1431452842.84284,-7.27967328581367,,
1436457817.81781,-7.27915071552422,,
1441462792.79279,-7.27562114728461,,
1446467767.76776,-7.30187277388069,,
1451472742.74274,-7.32507738195404,,
1456477717.71771,-7.32800163737853,,
1461482692.69269,-7.37654355077913,,
1466487667.66766,-7.41114218673069,,
1471492642.64264,-7.46359280568772,,
1476497617.61761,-7.5285686227797,,
1481502592.59259,-7.57921999798117,,
1486507567.56756,-7.63236248821883,,
1491512542.54254,-7.67908743888757,,
1496517517.51751,-7.75533517539559,,
1501522492.49249,-7.80228807441881,,
1506527467.46746,-7.85709314012077,,
1511532442.44244,-7.91689543085295,,
1516537417.41741,-7.98266647311166,,
1521542392.39239,-8.02014285066922,,
1526547367.36736,-8.04638634945332,,
1531552342.34234,-8.07847619759703,,
1536557317.31731,-8.07812857653557,,
1541562292.29229,-8.10797630934242,,
1546567267.26726,-8.11704536588126,,
1551572242.24223,-8.10387466709944,,
1556577217.21721,-8.09862793174667,,
1561582192.19218,-8.07140224534046,,
1566587167.16716,-8.03991068462226,,
1571592142.14213,-7.99771290789885,,
1576597117.11711,-7.95467785878204,,
1581602092.09208,-7.90769008278819,,
1586607067.06706,-7.84959170553662,,
1591612042.04203,-7.77514817301177,,
1596617017.01701,-7.70120568937475,,
1601621991.99198,-7.62511538367157,,
1606626966.96696,-7.56588655918804,,
1611631941.94193,-7.47823971171481,,
1616636916.91691,-7.41811754705791,,
1621641891.89188,-7.34826794584518,,
1626646866.86686,-7.28387956018615,,
1631651841.84183,-7.21433138169094,,
1636656816.81681,-7.15933003715594,,
1641661791.79178,-7.12341208639914,,
1646666766.76676,-7.09231610849323,,
1651671741.74173,-7.09322168101124,,
1656676716.71671,-7.07813484102708,,
1661681691.69168,-7.0889750994676,,
1666686666.66666,-7.08692563663794,,
1671691641.64163,-7.13684866262887,,
1676696616.61661,-7.18691947603667,,
1681701591.59158,-7.24583277294985,,
1686706566.56656,-7.30051903641239,,
1691711541.54153,-7.38982223966186,,
1696716516.51651,-7.45539703279877,,
1701721491.49148,-7.54772786028656,,
1706726466.46646,-7.63828684568136,,
1711731441.44143,-7.72828356204295,,
1716736416.41641,-7.83876032411181,,
1721741391.39138,-7.92888950405284,,
1726746366.36636,-8.01380305078381,,
1731751341.34133,-8.09947265408701,,
1736756316.31631,-8.18861199170973,,
1741761291.29128,-8.25760493860244,,
1746766266.26625,-8.33788063288382,,
1751771241.24123,-8.38961854329707,,
1756776216.2162,-8.45139433559049,,
1761781191.19118,-8.50961189023061,,
1766786166.16615,-8.54121233761438,,
1771791141.14113,-8.59587133634034,,
1776796116.1161,-8.60208724065804,,
1781801091.09108,-8.58935450992369,,
1786806066.06605,-8.5996976275218,,
1791811041.04103,-8.59718651623266,,
1796816016.016,-8.56338144331719,,
1801820990.99098,-8.5356188889587,,
1806825965.96595,-8.50693913449263,,
1811830940.94093,-8.43300413176239,,
1816835915.9159,-8.3785388596866,,
1821840890.89088,-8.31439221863776,,
1826845865.86585,-8.2204541729309,,
1831850840.84083,-8.16576474135029,,
1836855815.8158,-8.07755787312832,,
1841860790.79078,-7.97979187916413,,
1846865765.76575,-7.89149803262515,,
1851870740.74073,-7.80381271783014,,
1856875715.7157,-7.71487406266888,,
1861880690.69068,-7.6103765085507,,
1866885665.66565,-7.54590936328758,,
1871890640.64063,-7.46328606147854,,
1876895615.6156,-7.3830005905415,,
1881900590.59058,-7.30011296127165,,
1886905565.56555,-7.2525580507942,,
1891910540.54053,-7.22728822493405,,
1896915515.5155,-7.17006840354405,,
1901920490.49048,-7.15287829492508,,
1906925465.46545,-7.14779584341654,,
1911930440.44043,-7.13754865841531,,
1916935415.4154,-7.1509592901098,,
1921940390.39038,-7.16930229629918,,
1926945365.36535,-7.20073223078979,,
1931950340.34033,-7.22931932537587,,
1936955315.3153,-7.27875309121388,,
1941960290.29027,-7.32785328918958,,
1946965265.26525,-7.38095094167436,,
1951970240.24022,-7.43746427724066,,
1956975215.2152,-7.49461841385383,,
1961980190.19017,-7.5455716103497,,
1966985165.16515,-7.61182991548912,,
1971990140.14012,-7.6514971105086,,
1976995115.1151,-7.6944372870244,,
1982000090.09007,-7.75733032283595,,
1987005065.06505,-7.78854943890494,,
1992010040.04002,-7.80234602391248,,
1997015015.015,-7.86838871398539,,
2002019989.98997,-7.88458570477489,,
2007024964.96495,-7.8999371505343,,
2012029939.93992,-7.89993737344288,,
2017034914.9149,-7.92955704471979,,
2022039889.88987,-7.92817455958556,,
2027044864.86485,-7.91711424003326,,
2032049839.83982,-7.92369243696554,,
2037054814.8148,-7.90553502077785,,
2042059789.78977,-7.88112422006405,,
2047064764.76475,-7.84940219589569,,
2052069739.73972,-7.82484916465906,,
2057074714.7147,-7.80249271800483,,
2062079689.68967,-7.78534870396323,,
2067084664.66465,-7.76217798319691,,
2072089639.63962,-7.72639117690098,,
2077094614.6146,-7.68178995001601,,
2082099589.58957,-7.66771268426305,,
2087104564.56455,-7.64902909255583,,
2092109539.53952,-7.63708013872708,,
2097114514.5145,-7.62513266067136,,
2102119489.48947,-7.63001704943054,,
2107124464.46445,-7.62193362075054,,
2112129439.43942,-7.62126406598668,,
2117134414.4144,-7.63515380078973,,
2122139389.38937,-7.67139165120618,,
2127144364.36435,-7.67646463950294,,
2132149339.33932,-7.72331146323509,,
2137154314.31429,-7.75072632224554,,
2142159289.28927,-7.76981279348528,,
2147164264.26424,-7.84926637071294,,
2152169239.23922,-7.86641012066804,,
2157174214.21419,-7.93608780337656,,
2162179189.18917,-7.98543969138681,,
2167184164.16414,-8.02898571684926,,
2172189139.13912,-8.07110380956614,,
2177194114.1141,-8.11912251236657,,
2182199089.08907,-8.15447709473048,,
2187204064.06405,-8.1855050464132,,
2192209039.03902,-8.22493119397519,,
2197214014.014,-8.25421777634999,,
2202218988.98897,-8.27736507697641,,
2207223963.96395,-8.28509306922204,,
2212228938.93892,-8.29877302013715,,
2217233913.9139,-8.30550580988885,,
2222238888.88887,-8.27451709987527,,
2227243863.86385,-8.26870610959299,,
2232248838.83882,-8.25323528616417,,
2237253813.8138,-8.22727446799237,,
2242258788.78877,-8.18745811250794,,
2247263763.76375,-8.12311756492894,,
2252268738.73872,-8.11192275544221,,
2257273713.7137,-8.03802565488558,,
2262278688.68867,-7.95806065748958,,
2267283663.66365,-7.89779125532861,,
2272288638.63862,-7.83620614159304,,
2277293613.6136,-7.76866658929328,,
2282298588.58857,-7.7181675831536,,
2287303563.56355,-7.64304032112032,,
2292308538.53852,-7.56950475889695,,
2297313513.5135,-7.51713085153641,,
2302318488.48847,-7.44545505176729,,
2307323463.46345,-7.43564530980245,,
2312328438.43842,-7.3883549497412,,
2317333413.4134,-7.33720993688844,,
2322338388.38837,-7.32436084365438,,
2327343363.36335,-7.31589001974016,,
2332348338.33832,-7.29168582248905,,
2337353313.3133,-7.29857115874392,,
2342358288.28827,-7.32159312068507,,
2347363263.26325,-7.33778971170087,,
2352368238.23822,-7.36512854816869,,
2357373213.2132,-7.39741059999754,,
2362378188.18817,-7.44181271657461,,
2367383163.16315,-7.49924876845545,,
2372388138.13812,-7.56697748394654,,
2377393113.1131,-7.6427882373855,,
2382398088.08807,-7.69137177854403,,
2387403063.06305,-7.760891124016,,
2392408038.03802,-7.82723754474741,,
2397413013.013,-7.89992447639799,,
2402417987.98798,-7.95437411357199,,
2407422962.96295,-8.03462252715771,,
2412427937.93793,-8.0900678015166,,
2417432912.9129,-8.15240746363782,,
2422437887.88788,-8.20190638919757,,
2427442862.86285,-8.24451771561057,,
2432447837.83783,-8.28397185687473,,
2437452812.8128,-8.30370711654709,,
2442457787.78778,-8.33715345420345,,
2447462762.76275,-8.34924531172265,,
2452467737.73773,-8.35471567395374,,
2457472712.7127,-8.36818167078344,,
2462477687.68768,-8.37329191812862,,
2467482662.66265,-8.35934963149621,,
2472487637.63763,-8.32795790927088,,
2477492612.6126,-8.32124836979951,,
2482497587.58758,-8.26423752392203,,
2487502562.56255,-8.21704014722365,,
2492507537.53753,-8.17005073928594,,
2497512512.5125,-8.12412741873197,,
2502517487.48748,-8.09841581780674,,
2507522462.46245,-8.037865645271,,
2512527437.43743,-7.96183463368029,,
2517532412.4124,-7.89909085232491,,
2522537387.38738,-7.84230965119522,,
2527542362.36235,-7.78627532781346,,
2532547337.33733,-7.74385714372654,,
2537552312.3123,-7.68989548311635,,
2542557287.28728,-7.64053448088018,,
2547562262.26225,-7.60834187034778,,
2552567237.23723,-7.56867436100451,,
2557572212.2122,-7.53563708911771,,
2562577187.18718,-7.51356680631531,,
2567582162.16215,-7.52080412877702,,
2572587137.13713,-7.50542590235233,,
2577592112.1121,-7.49154699798287,,
2582597087.08708,-7.49649207435386,,
2587602062.06205,-7.49114779249237,,
2592607037.03703,-7.53770773622673,,
2597612012.012,-7.53760083992958,,
2602616986.98698,-7.55910220626188,,
2607621961.96195,-7.58937664459349,,
2612626936.93693,-7.62403563067964,,
2617631911.9119,-7.67956800237596,,
2622636886.88688,-7.68311841135492,,
2627641861.86186,-7.7250248548863,,
2632646836.83683,-7.7397849994032,,
2637651811.81181,-7.77973076223743,,
2642656786.78678,-7.79653177854066,,
2647661761.76176,-7.82605267442923,,
2652666736.73673,-7.83555598546445,,
2657671711.71171,-7.8426911572046,,
2662676686.68668,-7.85009774154732,,
2667681661.66166,-7.85701771510315,,
2672686636.63663,-7.85919487560762,,
2677691611.61161,-7.84421483122952,,
2682696586.58658,-7.84982373035346,,
2687701561.56156,-7.83334132092039,,
2692706536.53653,-7.82933843728392,,
2697711511.51151,-7.80039219546894,,
2702716486.48648,-7.78711728250388,,
2707721461.46146,-7.76292663139712,,
2712726436.43643,-7.73371956730958,,
2717731411.41141,-7.69041034372581,,
2722736386.38638,-7.68648886183078,,
2727741361.36136,-7.67298598222812,,
2732746336.33633,-7.65225390414136,,
2737751311.31131,-7.62471446719537,,
2742756286.28628,-7.6212242836068,,
2747761261.26126,-7.59653846709107,,
2752766236.23623,-7.59651401938091,,
2757771211.21121,-7.59636462144757,,
2762776186.18618,-7.59351180927615,,
2767781161.16116,-7.61813190877321,,
2772786136.13613,-7.6350422682687,,
2777791111.11111,-7.6414281812317,,
2782796086.08608,-7.64602700790966,,
2787801061.06106,-7.69540022885321,,
2792806036.03603,-7.73260956199761,,
2797811011.01101,-7.78701784355272,,
2802815985.98598,-7.83362840568089,,
2807820960.96096,-7.87632452520761,,
2812825935.93593,-7.9167793614195,,
2817830910.91091,-7.95894166302743,,
2822835885.88588,-8.01168309685974,,
2827840860.86086,-8.05222076814005,,
2832845835.83583,-8.10275720596486,,
2837850810.81081,-8.14970956063757,,
2842855785.78578,-8.19215453178749,,
2847860760.76076,-8.22455286530263,,
2852865735.73573,-8.25768928315421,,
2857870710.71071,-8.28195018650431,,
2862875685.68569,-8.31055244164992,,
2867880660.66066,-8.32725250092154,,
2872885635.63564,-8.3277866524288,,
2877890610.61061,-8.33331938935701,,
2882895585.58559,-8.32399813610662,,
2887900560.56056,-8.3015161406448,,
2892905535.53554,-8.28621170194474,,
2897910510.51051,-8.24696440541377,,
2902915485.48549,-8.2374954609054,,
2907920460.46046,-8.18867985409272,,
2912925435.43544,-8.14110531874388,,
2917930410.41041,-8.0941872409699,,
2922935385.38539,-8.03827748962711,,
2927940360.36036,-7.988833596025,,
2932945335.33534,-7.9319465962254,,
2937950310.31031,-7.86653549996759,,
2942955285.28529,-7.81804367734249,,
2947960260.26026,-7.75268293104455,,
2952965235.23524,-7.69252342945227,,
2957970210.21021,-7.64999395711711,,
2962975185.18519,-7.57154437193,,
2967980160.16016,-7.54788531067342,,
2972985135.13514,-7.48718448443351,,
2977990110.11011,-7.45179843830031,,
2982995085.08509,-7.4388949922587,,
2988000060.06006,-7.416753745458,,
2993005035.03504,-7.39047388412124,,
2998010010.01001,-7.39359918848147,,
3003014984.98499,-7.39475748506775,,
3008019959.95996,-7.40745924980227,,
3013024934.93494,-7.44340497777801,,
3018029909.90991,-7.46215486370286,,
3023034884.88489,-7.47719855301711,,
3028039859.85986,-7.51753246755639,,
3033044834.83484,-7.55339041947991,,
3038049809.80981,-7.60296937949161,,
3043054784.78479,-7.64898251730048,,
3048059759.75976,-7.68803406343048,,
3053064734.73474,-7.73545676488408,,
3058069709.70971,-7.80969442201963,,
3063074684.68469,-7.82838039796257,,
3068079659.65966,-7.88993277828597,,
3073084634.63464,-7.90461732728672,,
3078089609.60961,-7.94065797401378,,
3083094584.58459,-7.98271053325468,,
3088099559.55957,-7.99685235217053,,
3093104534.53454,-7.99616184952701,,
3098109509.50952,-8.04439773659633,,
3103114484.48449,-8.01573008964213,,
3108119459.45947,-8.04745291079339,,
3113124434.43444,-8.03463480651773,,
3118129409.40942,-8.03743387733218,,
3123134384.38439,-8.01848357156186,,
3128139359.35937,-8.017871489365,,
3133144334.33434,-7.98117779638322,,
3138149309.30932,-7.95047052075541,,
3143154284.28429,-7.91285188560907,,
3148159259.25927,-7.886087052783,,
3153164234.23424,-7.85726993963803,,
3158169209.20922,-7.81530851631424,,
3163174184.18419,-7.79846626845582,,
3168179159.15917,-7.75122734012237,,
3173184134.13414,-7.71731520696051,,
3178189109.10912,-7.6744057140408,,
3183194084.08409,-7.67300436186323,,
3188199059.05907,-7.62974333863298,,
3193204034.03404,-7.61966452600764,,
3198209009.00902,-7.58863378562459,,
3203213983.98399,-7.59886178079574,,
3208218958.95897,-7.60678801018904,,
3213223933.93394,-7.60148890528927,,
3218228908.90892,-7.62039759609673,,
3223233883.88389,-7.63803619411977,,
3228238858.85887,-7.65147705561397,,
3233243833.83384,-7.67051413530449,,
3238248808.80882,-7.72375737083637,,
3243253783.78379,-7.75572252938816,,
3248258758.75877,-7.80916794952971,,
3253263733.73374,-7.82468808864833,,
3258268708.70872,-7.8725062515464,,
3263273683.68369,-7.92471566732342,,
3268278658.65867,-7.96317236964163,,
3273283633.63364,-8.00324000146122,,
3278288608.60862,-8.0133084626735,,
3283293583.58359,-8.08097532279048,,
3288298558.55857,-8.10953092667974,,
3293303533.53354,-8.1343246281812,,
3298308508.50852,-8.14957463253936,,
3303313483.48349,-8.15809573450633,,
3308318458.45847,-8.17686949641688,,
3313323433.43344,-8.16002430433473,,
3318328408.40842,-8.18883735876146,,
3323333383.3834,-8.1673059650417,,
3328338358.35837,-8.15132526782967,,
3333343333.33335,-8.12282481567144,,
3338348308.30832,-8.08940976222135,,
3343353283.2833,-8.07089501575394,,
3348358258.25827,-8.04155646029293,,
3353363233.23325,-7.99405815116288,,
3358368208.20822,-7.94612604331264,,
3363373183.1832,-7.90286013558551,,
3368378158.15817,-7.84942076105433,,
3373383133.13315,-7.81685731839827,,
3378388108.10812,-7.76272394971671,,
3383393083.0831,-7.72147396672318,,
3388398058.05807,-7.68686110601485,,
3393403033.03305,-7.63401971610581,,
3398408008.00802,-7.60226089712047,,
3403412982.983,-7.56717345934629,,
3408417957.95797,-7.53570196060355,,
3413422932.93295,-7.50749623055507,,
3418427907.90792,-7.51703082520196,,
3423432882.8829,-7.52397154968014,,
3428437857.85787,-7.53090933159735,,
3433442832.83285,-7.53825572168476,,
3438447807.80782,-7.5666608666502,,
3443452782.7828,-7.61202213024371,,
3448457757.75777,-7.67117059128675,,
3453462732.73275,-7.7053642391057,,
3458467707.70772,-7.74279455298874,,
3463472682.6827,-7.81726219813842,,
3468477657.65767,-7.86309380300729,,
3473482632.63265,-7.92578485153212,,
3478487607.60762,-8.00387343602857,,
3483492582.5826,-8.04597686707253,,
3488497557.55757,-8.15194398256264,,
3493502532.53255,-8.23642334055915,,
3498507507.50752,-8.27497666459506,,
3503512482.4825,-8.35632854856011,,
3508517457.45747,-8.41624348766076,,
3513522432.43245,-8.45397838996566,,
3518527407.40742,-8.50779183288428,,
3523532382.3824,-8.54279870720361,,
3528537357.35737,-8.58716612612386,,
3533542332.33235,-8.61152617308183,,
3538547307.30732,-8.64641720410524,,
3543552282.2823,-8.65024844690793,,
3548557257.25728,-8.6760637259649,,
3553562232.23225,-8.65651299586942,,
3558567207.20723,-8.66257303188675,,
3563572182.1822,-8.64206114414065,,
3568577157.15718,-8.62790816095149,,
3573582132.13215,-8.59499918820122,,
3578587107.10713,-8.5376309113407,,
3583592082.0821,-8.5048398705225,,
3588597057.05708,-8.44495310663377,,
3593602032.03205,-8.4171056433537,,
3598607007.00703,-8.37696088954124,,
3603611981.982,-8.30629236534826,,
3608616956.95698,-8.25283224096827,,
3613621931.93195,-8.17317314166947,,
3618626906.90693,-8.13386175888726,,
3623631881.8819,-8.08212273506756,,
3628636856.85688,-8.03179969558549,,
3633641831.83185,-7.9775496361051,,
3638646806.80683,-7.91922948512018,,
3643651781.7818,-7.90103778517673,,
3648656756.75678,-7.87194207552042,,
3653661731.73175,-7.82385877809088,,
3658666706.70673,-7.81966784620612,,
3663671681.6817,-7.80295985739951,,
