Frequency,Attenuation,! FILETYPE CSV,
725751371.371373,-33.7263600760331,,
730756346.346348,-34.1798020998169,,
735761321.321323,-34.3978080591582,,
740766296.296298,-34.2692187114881,,
745771271.271273,-33.7807160102983,,
750776246.246248,-33.3509310256199,,
755781221.221223,-33.0158339759305,,
760786196.196198,-32.8290587792812,,
765791171.171173,-33.0815310398095,,
770796146.146148,-33.8069201597104,,
775801121.121123,-34.1833426598292,,
780806096.096098,-34.2612309508711,,
785811071.071073,-34.0955326655755,,
790816046.046048,-33.9231240215681,,
795821021.021023,-33.891232936682,,
800825995.995998,-33.8044957957283,,
805830970.970973,-34.0644176557286,,
810835945.945948,-34.8463985353349,,
815840920.920923,-35.6532293625414,,
820845895.895898,-36.6436461687904,,
825850870.870873,-37.6809581574249,,
830855845.845848,-39.006873514132,,
835860820.820823,-39.909273935687,,
840865795.795798,-39.8149201627088,,
845870770.770773,-39.7601986984366,,
850875745.745748,-40.0481484982885,,
855880720.720723,-39.9520000560821,,
860885695.695698,-39.9009449741122,,
865890670.670673,-40.0896452434346,,
870895645.645648,-41.0926485561338,,
875900620.620623,-42.2235057447304,,
880905595.595598,-42.8193368593931,,
885910570.570573,-43.2086428399076,,
890915545.545548,-43.0487106277646,,
895920520.520523,-42.867709206468,,
900925495.495498,-42.2563816220797,,
905930470.470473,-41.8581147319375,,
910935445.445448,-41.4995812980713,,
915940420.420423,-41.8202168290903,,
920945395.395398,-42.3000352313995,,
925950370.370373,-42.3187269201773,,
930955345.345348,-42.1751186580045,,
935960320.320323,-41.7287599401361,,
940965295.295298,-41.3854283182544,,
945970270.270273,-41.0591133519219,,
950975245.245248,-41.087822751055,,
955980220.220223,-41.1736557139709,,
960985195.195198,-41.1622546582927,,
965990170.170173,-41.6067267141185,,
970995145.145148,-42.1374984171046,,
976000120.120123,-43.0708238013722,,
981005095.095098,-43.8873915971202,,
986010070.070073,-44.6350117035247,,
991015045.045048,-44.5926059754844,,
996020020.020023,-44.4287570903837,,
1001024994.995,-43.1754348983397,,
1006029969.96997,-41.4868562542388,,
1011034944.94495,-40.684988063204,,
1016039919.91992,-40.5325024625498,,
1021044894.8949,-40.5518177066126,,
1026049869.86987,-40.3722150027357,,
1031054844.84485,-39.7857135232196,,
1036059819.81982,-39.3059626364871,,
1041064794.7948,-39.2554072651302,,
1046069769.76977,-39.4615619308587,,
1051074744.74475,-39.8443069082251,,
1056079719.71972,-39.9700401882121,,
1061084694.6947,-39.39179700267,,
1066089669.66967,-38.8210122733413,,
1071094644.64465,-38.7890015545155,,
1076099619.61962,-38.9109154764592,,
1081104594.5946,-39.1670835324434,,
1086109569.56957,-39.6660302288019,,
1091114544.54455,-40.4452839036494,,
1096119519.51952,-41.1465049285957,,
1101124494.4945,-41.7532809805752,,
1106129469.46947,-42.2139829275431,,
1111134444.44445,-42.9854870671895,,
1116139419.41942,-44.0157907894526,,
1121144394.3944,-45.1613394146522,,
1126149369.36937,-45.8911661361419,,
1131154344.34435,-45.5763497088377,,
1136159319.31932,-45.3936727080319,,
1141164294.2943,-44.4822345947219,,
1146169269.26927,-43.7796748202504,,
1151174244.24425,-43.7726270607178,,
1156179219.21922,-44.3888063648936,,
1161184194.1942,-45.1589640222316,,
1166189169.16917,-45.8865507778139,,
1171194144.14414,-45.9784316947051,,
1176199119.11912,-46.0177611616597,,
1181204094.09409,-44.9967702108817,,
1186209069.06907,-44.0204999108914,,
1191214044.04404,-44.1905129044149,,
1196219019.01902,-44.8885390885757,,
1201223993.99399,-45.4029176313564,,
1206228968.96897,-46.131526436833,,
1211233943.94394,-46.8283457372706,,
1216238918.91892,-47.4135359223148,,
1221243893.89389,-48.1866913781532,,
1226248868.86887,-47.8172874441175,,
1231253843.84384,-47.6619344544306,,
1236258818.81882,-47.9578420434193,,
1241263793.79379,-47.8587837697902,,
1246268768.76877,-48.0770903774409,,
1251273743.74374,-47.8977735903929,,
1256278718.71872,-47.8746715489932,,
1261283693.69369,-47.3738971921115,,
1266288668.66867,-47.242470927407,,
1271293643.64364,-46.9736666555544,,
1276298618.61862,-47.0044739389432,,
1281303593.59359,-46.9565067125935,,
1286308568.56857,-47.2185040860784,,
1291313543.54354,-47.1956617906274,,
1296318518.51852,-47.4479664362036,,
1301323493.49349,-48.3125441276509,,
1306328468.46847,-49.0528529080826,,
1311333443.44344,-48.8986607930509,,
1316338418.41842,-47.1037785048754,,
1321343393.39339,-44.8378176255574,,
1326348368.36837,-43.4929017127347,,
1331353343.34334,-43.0108151767785,,
1336358318.31832,-42.6785673037553,,
1341363293.29329,-42.5972498945158,,
1346368268.26827,-42.3029150765436,,
1351373243.24324,-41.9282127493818,,
1356378218.21821,-41.890639946583,,
1361383193.19319,-41.9464942710121,,
1366388168.16816,-42.6354126502637,,
1371393143.14314,-43.6046629536516,,
1376398118.11811,-45.3146894214371,,
1381403093.09309,-46.993023235162,,
1386408068.06806,-47.5249969485509,,
1391413043.04304,-47.059111541309,,
1396418018.01801,-46.5814673795763,,
1401422992.99299,-45.5823016996519,,
1406427967.96796,-45.1058027123968,,
1411432942.94294,-44.8676892051114,,
1416437917.91791,-44.8139614156375,,
1421442892.89289,-45.6446537555418,,
1426447867.86786,-46.6286620278724,,
1431452842.84284,-47.3914914401049,,
1436457817.81781,-47.6186201461528,,
1441462792.79279,-48.0771545428748,,
1446467767.76776,-49.2342703250115,,
1451472742.74274,-49.9022262404105,,
1456477717.71771,-51.2094719969462,,
1461482692.69269,-52.842601404176,,
1466487667.66766,-53.8742684131116,,
1471492642.64264,-54.6366227799947,,
1476497617.61761,-53.8147854586076,,
1481502592.59259,-53.9550343967477,,
1486507567.56756,-53.1528558316548,,
1491512542.54254,-52.6481976069471,,
1496517517.51751,-52.1081228188776,,
1501522492.49249,-50.6576238162181,,
1506527467.46746,-49.4295099814059,,
1511532442.44244,-48.3838979769508,,
1516537417.41741,-47.4823517601035,,
1521542392.39239,-47.0489268002365,,
1526547367.36736,-47.0630016302356,,
1531552342.34234,-47.9154336787753,,
1536557317.31731,-49.1640676850824,,
1541562292.29229,-49.3791430110216,,
1546567267.26726,-50.0980951230553,,
1551572242.24223,-51.3384973696793,,
1556577217.21721,-52.6776458516782,,
1561582192.19218,-53.2941274105176,,
1566587167.16716,-53.7647396058211,,
1571592142.14213,-53.7361263955133,,
1576597117.11711,-53.7445896645213,,
1581602092.09208,-51.5597299967818,,
1586607067.06706,-49.9943933918552,,
1591612042.04203,-49.2756715533425,,
1596617017.01701,-48.3534413573299,,
1601621991.99198,-48.8705388940297,,
1606626966.96696,-48.527604991899,,
1611631941.94193,-48.4775461001246,,
1616636916.91691,-48.0000486316212,,
1621641891.89188,-47.6501578028789,,
1626646866.86686,-47.186450744202,,
1631651841.84183,-46.8878850315232,,
1636656816.81681,-46.8686484912013,,
1641661791.79178,-47.1393826335356,,
1646666766.76676,-47.1438138941201,,
1651671741.74173,-48.3394984890284,,
1656676716.71671,-50.1089179638281,,
1661681691.69168,-51.6340458284878,,
1666686666.66666,-52.8694205969836,,
1671691641.64163,-53.0622569690203,,
1676696616.61661,-51.8146339661022,,
1681701591.59158,-49.8036091659054,,
1686706566.56656,-48.1098884732455,,
1691711541.54153,-46.5103211720313,,
1696716516.51651,-44.9887490127817,,
1701721491.49148,-44.3389106617125,,
1706726466.46646,-43.9887730775479,,
1711731441.44143,-44.026239937689,,
1716736416.41641,-44.3595240505492,,
1721741391.39138,-44.9231273783285,,
1726746366.36636,-44.9423067522746,,
1731751341.34133,-45.128802131606,,
1736756316.31631,-45.3762073473726,,
1741761291.29128,-46.3965733179742,,
1746766266.26625,-47.7892080570569,,
1751771241.24123,-49.6528609732975,,
1756776216.2162,-51.9337747389118,,
1761781191.19118,-54.1120715425771,,
1766786166.16615,-56.2106303641313,,
1771791141.14113,-59.3149644447497,,
1776796116.1161,-59.8857801807595,,
1781801091.09108,-57.02526929287,,
1786806066.06605,-54.219870762384,,
1791811041.04103,-52.680012447862,,
1796816016.016,-51.0049659816334,,
1801820990.99098,-49.8682615419223,,
1806825965.96595,-49.0505854630786,,
1811830940.94093,-48.7453913467671,,
1816835915.9159,-48.6949041406732,,
1821840890.89088,-48.8490451799802,,
1826845865.86585,-49.3989582370097,,
1831850840.84083,-50.3616188551594,,
1836855815.8158,-50.966869087051,,
1841860790.79078,-51.7593134637994,,
1846865765.76575,-53.0442415877544,,
1851870740.74073,-53.5132836564241,,
1856875715.7157,-53.8512583228254,,
1861880690.69068,-55.2613114086502,,
1866885665.66565,-56.7191220314955,,
1871890640.64063,-56.6919525503013,,
1876895615.6156,-57.3144913038671,,
1881900590.59058,-55.7955469300136,,
1886905565.56555,-54.0985362755108,,
1891910540.54053,-52.69156324814,,
1896915515.5155,-51.1944443596327,,
1901920490.49048,-50.175949513179,,
1906925465.46545,-49.8113650407302,,
1911930440.44043,-49.5546430252825,,
1916935415.4154,-48.7544452293398,,
1921940390.39038,-48.6012323088794,,
1926945365.36535,-48.0447413476098,,
1931950340.34033,-48.3164968947058,,
1936955315.3153,-47.947503197847,,
1941960290.29027,-47.4122113636389,,
1946965265.26525,-46.8719256467687,,
1951970240.24022,-45.9900842717548,,
1956975215.2152,-44.8789337105596,,
1961980190.19017,-43.9222366928075,,
1966985165.16515,-43.3211485875186,,
1971990140.14012,-42.7980207102437,,
1976995115.1151,-42.4782777449745,,
1982000090.09007,-42.5260822117484,,
1987005065.06505,-42.5900644735404,,
1992010040.04002,-42.723103526522,,
1997015015.015,-43.1232371211573,,
2002019989.98997,-43.7561580599306,,
2007024964.96495,-44.3162778747341,,
2012029939.93992,-44.7944101502573,,
2017034914.9149,-45.2031528931243,,
2022039889.88987,-45.7614332630915,,
2027044864.86485,-46.0623381201243,,
2032049839.83982,-46.7585937660909,,
2037054814.8148,-47.299823285938,,
2042059789.78977,-47.813506032388,,
2047064764.76475,-48.5992460831367,,
2052069739.73972,-49.3072218659505,,
2057074714.7147,-49.9836374513788,,
2062079689.68967,-50.4884380056101,,
2067084664.66465,-50.9301720532473,,
2072089639.63962,-51.9768681838869,,
2077094614.6146,-52.7459498464375,,
2082099589.58957,-53.2894934851767,,
2087104564.56455,-54.0596718557256,,
2092109539.53952,-54.5150398478576,,
2097114514.5145,-55.3928465495679,,
2102119489.48947,-55.7107460374008,,
2107124464.46445,-56.295938130556,,
2112129439.43942,-56.3278480407319,,
2117134414.4144,-55.2137213246972,,
2122139389.38937,-55.4837102059788,,
2127144364.36435,-55.4408883481376,,
2132149339.33932,-55.6870267034505,,
2137154314.31429,-54.8781790010664,,
2142159289.28927,-56.0518792573475,,
2147164264.26424,-55.7651625139546,,
2152169239.23922,-56.362169580742,,
2157174214.21419,-58.5209902143386,,
2162179189.18917,-58.0567143446073,,
2167184164.16414,-58.2694188585322,,
2172189139.13912,-59.6548413690978,,
2177194114.1141,-59.0604425298432,,
2182199089.08907,-58.6039209658373,,
2187204064.06405,-59.3027075373727,,
2192209039.03902,-57.7271643964737,,
2197214014.014,-57.0510538067513,,
2202218988.98897,-56.3294066278291,,
2207223963.96395,-56.362622222423,,
2212228938.93892,-55.0000163877981,,
2217233913.9139,-54.5714931206073,,
2222238888.88887,-53.5283796062057,,
2227243863.86385,-53.0896624176582,,
2232248838.83882,-52.2685686710241,,
2237253813.8138,-51.9228061613713,,
2242258788.78877,-51.5610303279122,,
2247263763.76375,-51.7657188584998,,
2252268738.73872,-51.8526476596234,,
2257273713.7137,-51.7988460656024,,
2262278688.68867,-51.718196427562,,
2267283663.66365,-52.1212632905848,,
2272288638.63862,-52.4798456449494,,
2277293613.6136,-52.2384533472518,,
2282298588.58857,-52.669276134779,,
2287303563.56355,-52.8920751995784,,
2292308538.53852,-53.7033119127918,,
2297313513.5135,-53.2611127119901,,
2302318488.48847,-53.7796321915225,,
2307323463.46345,-54.8033017811782,,
2312328438.43842,-54.380932537858,,
2317333413.4134,-55.7353966147292,,
2322338388.38837,-55.1591902607291,,
2327343363.36335,-55.3542529867969,,
2332348338.33832,-56.2987994586244,,
2337353313.3133,-56.5755853160653,,
2342358288.28827,-56.4983991102534,,
2347363263.26325,-56.5979709319387,,
2352368238.23822,-56.8815312905755,,
2357373213.2132,-57.0376803713509,,
2362378188.18817,-57.0146689586918,,
2367383163.16315,-57.7628930044923,,
2372388138.13812,-56.3261372772489,,
2377393113.1131,-56.351736040427,,
2382398088.08807,-56.4773946406465,,
2387403063.06305,-56.4045552778256,,
2392408038.03802,-55.4488116018877,,
2397413013.013,-56.3477197791775,,
2402417987.98798,-55.8700328282845,,
2407422962.96295,-55.9210447330982,,
2412427937.93793,-56.9206123506238,,
2417432912.9129,-56.7857298460572,,
2422437887.88788,-57.2185147855651,,
2427442862.86285,-56.3311146862922,,
2432447837.83783,-56.7369845346365,,
2437452812.8128,-56.903281120489,,
2442457787.78778,-56.3334706285493,,
2447462762.76275,-56.0713565981581,,
2452467737.73773,-55.7269237843195,,
2457472712.7127,-55.1713847007811,,
2462477687.68768,-54.8256516461808,,
2467482662.66265,-53.8969699668449,,
2472487637.63763,-54.0895991463005,,
2477492612.6126,-54.0145717582937,,
2482497587.58758,-54.3668414555593,,
2487502562.56255,-53.8515067243533,,
2492507537.53753,-54.8652881188576,,
2497512512.5125,-54.9278170759024,,
2502517487.48748,-55.2697435284341,,
2507522462.46245,-54.9879919216839,,
2512527437.43743,-55.7008883584851,,
2517532412.4124,-57.0010059860517,,
2522537387.38738,-57.2115768095157,,
2527542362.36235,-57.783569641753,,
2532547337.33733,-56.5976964355363,,
2537552312.3123,-55.5749242970186,,
2542557287.28728,-54.3142858062889,,
2547562262.26225,-53.2842614861871,,
2552567237.23723,-52.5855761375162,,
2557572212.2122,-52.8454198997473,,
2562577187.18718,-53.0283650732676,,
2567582162.16215,-54.1376894431007,,
2572587137.13713,-55.5478011453628,,
2577592112.1121,-57.7706269840216,,
2582597087.08708,-59.6224210732672,,
2587602062.06205,-60.4859488485762,,
2592607037.03703,-59.8008291008087,,
2597612012.012,-60.40952348333,,
2602616986.98698,-60.6265612547638,,
2607621961.96195,-60.0277446071802,,
2612626936.93693,-59.8044457311892,,
2617631911.9119,-61.0030575656601,,
2622636886.88688,-61.9237786211822,,
2627641861.86186,-60.6144192145844,,
2632646836.83683,-62.7120970270904,,
2637651811.81181,-63.4638462655847,,
2642656786.78678,-63.2414250922928,,
2647661761.76176,-63.7113497396755,,
2652666736.73673,-63.9320239499317,,
2657671711.71171,-62.7520639634854,,
2662676686.68668,-62.9831121643241,,
2667681661.66166,-64.0340085312089,,
2672686636.63663,-66.4288998615486,,
2677691611.61161,-63.0946598119463,,
2682696586.58658,-64.7559518039016,,
2687701561.56156,-64.848443504626,,
2692706536.53653,-64.862519450646,,
2697711511.51151,-66.673235838864,,
2702716486.48648,-65.1478926106076,,
2707721461.46146,-69.9938179023677,,
2712726436.43643,-67.2902137727462,,
2717731411.41141,-65.6546002763843,,
2722736386.38638,-68.9393004096187,,
2727741361.36136,-65.751170272353,,
2732746336.33633,-66.0034419062411,,
2737751311.31131,-66.0862531462086,,
2742756286.28628,-66.4098468857184,,
2747761261.26126,-64.8432648795065,,
2752766236.23623,-63.2234346954322,,
2757771211.21121,-63.5303097202643,,
2762776186.18618,-64.1712394247939,,
2767781161.16116,-62.6641247074676,,
2772786136.13613,-63.3197130451491,,
2777791111.11111,-62.7934503029069,,
2782796086.08608,-64.8941251905005,,
2787801061.06106,-64.805885205669,,
2792806036.03603,-64.86829749302,,
2797811011.01101,-65.0487240820481,,
2802815985.98598,-66.3326108295125,,
2807820960.96096,-63.6591776518126,,
2812825935.93593,-61.5871692152713,,
2817830910.91091,-60.9811361040827,,
2822835885.88588,-60.3172738850343,,
2827840860.86086,-58.5683956642372,,
2832845835.83583,-58.9477214829501,,
2837850810.81081,-59.2814981164484,,
2842855785.78578,-58.7734745653,,
2847860760.76076,-59.5865421066856,,
2852865735.73573,-60.8772876189542,,
2857870710.71071,-61.4429282272987,,
2862875685.68569,-63.8787404621413,,
2867880660.66066,-65.3811033534485,,
2872885635.63564,-67.4322138683012,,
2877890610.61061,-69.9168428598233,,
2882895585.58559,-68.2576391720227,,
2887900560.56056,-66.5634690613166,,
2892905535.53554,-69.5419978786067,,
2897910510.51051,-66.2608411018686,,
2902915485.48549,-65.9781461510271,,
2907920460.46046,-66.119906162417,,
2912925435.43544,-65.3943906113077,,
2917930410.41041,-67.4532224506625,,
2922935385.38539,-71.0730239878701,,
2927940360.36036,-66.9132155802465,,
2932945335.33534,-73.5214308143316,,
2937950310.31031,-73.0154677658269,,
2942955285.28529,-73.537662472098,,
2947960260.26026,-81.327898198233,,
2952965235.23524,-81.4894233867893,,
2957970210.21021,-74.8655705941482,,
2962975185.18519,-79.4255616295246,,
2967980160.16016,-73.8337402691209,,
2972985135.13514,-70.8384018032585,,
2977990110.11011,-72.5339260773261,,
2982995085.08509,-70.3227387555204,,
2988000060.06006,-68.8075421138381,,
2993005035.03504,-75.0436047285258,,
2998010010.01001,-76.7366489417218,,
3003014984.98499,-74.6656408351681,,
3008019959.95996,-76.6071436798877,,
3013024934.93494,-74.6793364203468,,
3018029909.90991,-73.9806616467491,,
3023034884.88489,-81.2471530593608,,
3028039859.85986,-80.0263426702923,,
3033044834.83484,-76.6915335302674,,
3038049809.80981,-75.9705215339836,,
3043054784.78479,-75.2567013542248,,
3048059759.75976,-78.5959724939443,,
3053064734.73474,-73.7610430001341,,
3058069709.70971,-73.5611222084443,,
3063074684.68469,-76.1563483404527,,
3068079659.65966,-69.9061499357822,,
3073084634.63464,-66.6375395208055,,
3078089609.60961,-66.6055783152425,,
3083094584.58459,-66.5518715359789,,
3088099559.55957,-63.3661151876617,,
3093104534.53454,-64.4006531961253,,
3098109509.50952,-63.7737129882807,,
3103114484.48449,-65.3537553392094,,
3108119459.45947,-65.9438190267736,,
3113124434.43444,-66.7806975291668,,
3118129409.40942,-70.963047889163,,
3123134384.38439,-76.1559918145745,,
3128139359.35937,-79.2622104087092,,
3133144334.33434,-68.5150939327275,,
3138149309.30932,-64.2435067102744,,
3143154284.28429,-63.515400164184,,
3148159259.25927,-63.5981282759336,,
3153164234.23424,-63.1874422086741,,
3158169209.20922,-63.4593875415273,,
3163174184.18419,-67.18391787017,,
3168179159.15917,-70.4342209746038,,
3173184134.13414,-67.6454380609697,,
3178189109.10912,-80.0717888658911,,
3183194084.08409,-88.5141664889027,,
3188199059.05907,-76.4910094607244,,
3193204034.03404,-67.8964939645425,,
3198209009.00902,-69.7995798357762,,
3203213983.98399,-66.356796425864,,
3208218958.95897,-65.9762297180178,,
3213223933.93394,-62.2822493639099,,
3218228908.90892,-62.9316721527351,,
3223233883.88389,-64.3245553323873,,
3228238858.85887,-63.4757814673439,,
3233243833.83384,-65.1485207534901,,
3238248808.80882,-66.7127671609668,,
3243253783.78379,-68.4696414543013,,
3248258758.75877,-66.9762414718293,,
3253263733.73374,-70.8742329370186,,
3258268708.70872,-67.2326584908043,,
3263273683.68369,-64.674356016809,,
3268278658.65867,-66.0606568822536,,
3273283633.63364,-64.8007745614369,,
3278288608.60862,-64.1073761248487,,
3283293583.58359,-62.0745719610419,,
3288298558.55857,-60.9540431292034,,
3293303533.53354,-61.0461847668305,,
3298308508.50852,-61.0226413137777,,
3303313483.48349,-61.9555431020297,,
3308318458.45847,-62.3334413833882,,
3313323433.43344,-62.7212476440432,,
3318328408.40842,-61.7255134603026,,
3323333383.3834,-61.9399583357865,,
3328338358.35837,-61.8840608829511,,
3333343333.33335,-62.8581378635606,,
3338348308.30832,-61.7603563035304,,
3343353283.2833,-62.1586673546752,,
3348358258.25827,-61.427456847195,,
3353363233.23325,-60.7627678744498,,
3358368208.20822,-60.7675946479307,,
3363373183.1832,-61.4819348019067,,
3368378158.15817,-60.5520405591094,,
3373383133.13315,-59.0253285437481,,
3378388108.10812,-59.0463331935096,,
3383393083.0831,-58.5624735462778,,
3388398058.05807,-59.8918216115429,,
3393403033.03305,-60.0361620304417,,
3398408008.00802,-60.2618694662603,,
3403412982.983,-60.4348184271364,,
3408417957.95797,-61.0697007182871,,
3413422932.93295,-59.6265349064677,,
3418427907.90792,-58.3867929189686,,
3423432882.8829,-59.7613243081944,,
3428437857.85787,-60.5163519324486,,
3433442832.83285,-59.9395789825926,,
3438447807.80782,-58.7563823220103,,
3443452782.7828,-58.2747033560537,,
3448457757.75777,-58.8948990762313,,
3453462732.73275,-57.4080184160245,,
3458467707.70772,-57.1953126820989,,
3463472682.6827,-57.5681779783671,,
3468477657.65767,-58.8360262256334,,
3473482632.63265,-58.1107052972492,,
3478487607.60762,-58.6751138727544,,
3483492582.5826,-58.4043850541127,,
3488497557.55757,-58.7247739218973,,
3493502532.53255,-57.7945721064314,,
3498507507.50752,-58.2197155050296,,
3503512482.4825,-58.5564950694191,,
3508517457.45747,-57.3010465795629,,
3513522432.43245,-58.1211947956577,,
3518527407.40742,-56.9590307313278,,
3523532382.3824,-57.1256667456892,,
3528537357.35737,-57.2641141881958,,
3533542332.33235,-58.3226374782023,,
3538547307.30732,-57.6802995945686,,
3543552282.2823,-58.5218369945595,,
3548557257.25728,-57.3278788457754,,
3553562232.23225,-58.3612247685763,,
3558567207.20723,-59.308663189197,,
3563572182.1822,-58.7273600733213,,
3568577157.15718,-59.2210196841726,,
3573582132.13215,-59.3919943475692,,
3578587107.10713,-60.6622248367795,,
3583592082.0821,-61.6512925871057,,
3588597057.05708,-60.6423970409346,,
3593602032.03205,-59.8472783400735,,
3598607007.00703,-59.2216170488163,,
3603611981.982,-59.1773202835716,,
3608616956.95698,-60.2713711674271,,
3613621931.93195,-61.7591726191771,,
3618626906.90693,-60.7239144294794,,
3623631881.8819,-61.0135956888615,,
3628636856.85688,-60.9473275849705,,
3633641831.83185,-61.8173757016376,,
3638646806.80683,-60.8864187240644,,
3643651781.7818,-60.9999476861042,,
3648656756.75678,-61.2867548543112,,
3653661731.73175,-62.5184887464889,,
3658666706.70673,-61.8147160239676,,
3663671681.6817,-60.6029005905779,,
3668676656.65668,-60.477029248512,,
3673681631.63165,-59.713346730199,,
3678686606.60663,-60.3783214975639,,
